Name	Count
Total count: 	38035
Civil War, 1642-1649	4549
Charles II, 1660-1685	1508
Commonwealth and Protectorate, 1649-1660	1494
17th century	1454
18th century.	1424
Revolution, 1775-1783	1350
William and Mary, 1689-1702	1068
Charles I, 1625-1649	 872
Revolution, 1775-1783.	 727
Civil War, 1642-1649;1642-1649	 457
18th century	 442
17th century.	 437
War of 1689-1691	 362
Rebellion of 1641	 335
Anne, 1702-1714	 314
Revolution, 1789-1799.	 309
Revolution, 1789-1799	 297
Commonwealth and Protectorate, 1649-1660;1649-1660	 291
Stuarts, 1603-1714	 247
Civil War, 1642-1649.	 241
18th century;18th century	 236
George II, 1727-1760	 231
William and Mary, 1689-1702.	 228
Civil War, 1642-1649;17th century	 224
1660-1688	 222
Colonial period, ca. 1600-1775.	 209
French and Indian War, 1755-1763.	 206
Restoration, 1660-1688	 200
George I, 1714-1727	 195
James II, 1685-1688	 195
Colonial period, ca. 1600-1775	 193
Revolution of 1688	 192
1625-1649	 188
1660-1688.	 186
Elizabeth, 1558-1603	 172
Charles II, 1660-1685;1660-1688	 167
17th century;Civil War, 1642-1649	 166
1649-1660	 154
George III, 1760-1820	 140
Charles I, 1625-1649;Civil War, 1642-1649	 132
Puritan Revolution, 1642-1660	 130
18th century;18th century;18th century	 123
Charles II, 1660-1685.	 122
Rebellion of 1798.	 122
Charles I, 1625-1649.	 120
Revolution, 1775-1783.;Revolution, 1775-1783	 120
William and Mary, 1689-1702;1689-1702	 120
Civil War, 1642-1649;Charles I, 1625-1649	 119
1649-1660;Commonwealth and Protectorate, 1649-1660	 117
18th century.;18th century.	 113
Louis XIV, 1643-1715	 108
Civil War, 1642-1649.;1642-1649.	 104
George II, 1727-1760.	 103
Anne, 1702-1714.	 101
Revolution, 1775-1783;Revolution, 1775-1783	 100
George III, 1760-1820.	  96
1642-1649;Civil War, 1642-1649	  94
Stuarts, 1603-1714.	  90
1775-1865.	  89
17th century.;Civil War, 1642-1649	  87
Civil War, 1642-1649;1625-1649	  83
17th century;War of 1689-1691	  81
1517-1648	  79
1688-1815.	  77
Union, 1801.	  76
Revolution of 1688.	  75
George I, 1714-1727.	  74
1649-1775.;17th century.	  73
1689-1745	  73
Republic, 510-30 B.C.	  73
17th century;17th century	  72
Union, 1707.	  66
Union, 1801.;The Union, 1800.	  66
Wars of Independence, 1556-1648	  66
French and Indian War, 1755-1763	  65
Revolution, 1775-1783.;1775-1783.	  63
1508-1797	  60
Charles I, 1625-1649;1625-1649	  60
Civil War, 1642-1649;1603-1714	  60
Commonwealth and Protectorate, 1649-1660.	  60
Revolution, 1775-1783;Revolution, 1775-1783.	  60
James I, 1603-1625	  59
French and Indian War, 1755-1763.;French and Indian War, 1755-1763.	  58
17th century;Commonwealth and Protectorate, 1649-1660	  56
1760-1789.	  55
16th century	  54
Civil War, 1642-1649;Commonwealth and Protectorate, 1649-1660	  54
1775-1783.;Revolution, 1775-1783	  52
William and Mary, 1689-1702;War of 1689-1691	  52
1660-1688;Charles II, 1660-1685	  51
1660-1714	  51
1689-1702;William and Mary, 1689-1702	  51
1648-1715	  50
1789-1820.	  50
War of 1689-1691;William and Mary, 1689-1702	  49
To 1789.	  48
Wars of the Huguenots, 1562-1598	  48
1797-1801.	  47
British occupation, 1765-1947.	  47
Commonwealth and Protectorate, 1649-1660;17th century	  47
