original	polished	Count
Bennington [Vt]	Boston Ma	    1
Poughkeepsie, [N.Y.]	Salem NY	    1
A Charleston [S.C.]	Charleston SC	    1
Boston: in N.E.	Bridgnorth	    1
[Newburgh, N.Y.?	Colchester	    1
Printed at Rutland, Vermont	Royal Tunbridge Wells	    1
Burlington, New-Jersey	Calcutta	    1
Burlington, in New-Jersey	Calcutta	    1
Philadelphie.	Rome	    1
Annapolis [Md.]	London	    1
Keene (New-Hampshire:)	London	    1
Lancaster [N.J.]	Amsterdam	    1
Boston: New-England.	Bristol	    1
Boston: New England.	Bristol	    1
[Burlington?	Caernarfon	    1
Gedruckt in Germanton [Pa.]	London	    1
New-Bedford [Mass.]	Paris	    1
Martinsburg [Va.]	Pembroke Ma	    1
Bennington; (Vermont:)	Boston Ma	    1
Bennington: (Vermont:)	Boston Ma	    1
(New-York	London	    1
Printed at Rutland [Vt.]	Twickenham	    1
[Brookfield]	Edinburgh	    1
[Montréal	Pointe-A-Pitre	    1
A Quebec	Delft	    1
Nova-Scotia	Worcester Ma	    1
[Hudson, N.Y.]	Edinburgh	    1
Printed in Albany	Winchester	    1
Haverhill, (New-Hampshire)	London	    1
Amherst, (New-Hampshire)	Amsterdam	    1
N. London, [i.e., New London, Conn.]	Salem Ma	    1
Bay-State: Boston	Birstall	    1
[Portland, Me.]	St John New Brunswick	    1
Alexandria [Va.]	Alnwick	    1
Printed at Walpole, Newhampshire	Warrington	    1
Printed at Walpole, New Hampshire	Warrington	    1
[Leominster, Mass.?	London	    1
Printed at Salem [Mass.]	USA	    1
Boston, (Massachusetts.)	Bristol	    1
Hagers-Town [Md.]	Hull	    1
[Providence?]	Wrexham	    1
[Boston?]	Bradford	    1
--New-York	London	    1
Dresden [Vt., i.e., Hanover, N.H.]	London	    1
[Dresden, Vt.; i.e., Hanover, N.H.	London	    1
Charlestown [i.e., Charleston, S.C.]	Clipstone	    1
[New Bedford, Mass.	Paris	    1
[Annapolis, Md.]	London	    1
Re-printed at Lichfield [sic] [Conn.]	Spanish Town	    1
Keene: state of New-Hampshire	London	    1
Concord [Mass.]	Derby	    1
Hartford: Printed, ..	Shrewsbury	    1
Lancaster [Pa.	Livorno	    1
[Daventry]	Dublin	    1
Altona	Boston Ma	    1
Londres [Hamburg?]	New London Ct	    1
[Charleston, SC]	Chillicothe Oh	    1
[Belfast?	Bishopstone	    1
[Bury St. Edmund's	Cambridge	    1
Boston [i.e. Berne]	Bridgetown	    1
A. Londres	London	    1
A Londres [i.e. Liepzig?]	The Hague	    1
London [i.e. York]	London	    1
Caer-Grawnt	Canterbury NH	    1
A Londres [i.e. Geneva?]	Amsterdam	    1
Clipstone	Danvers Ma	    1
Londra [i.e. Florence?]	Newburyport Ma	    1
Newport [Isle of Wight]	London	    1
A Basle [i.e. London?	London	    1
A Londres [i.e. Brussels]	Geneva	    1
Evesham	Edinburgh	    1
In Glasgua	London	    1
A Londres [i.e. Paris	Altmore	    1
In Siena	London	    1
Birminghamiæ	Boston Ma	    1
En Londres	Galway	    1
[Carmarthen]	Chelsea	    1
London [Göttingen	Middelburg	    1
London [i.e. Livorno?]	Ossining ny	    1
Gainsbrough	Hagerstown Md	    1
Kington	Amsterdam	    1
A Londres [i.e. The Hague?]	Altona	    1
Londres, et se trouve à Paris	Newark NJ	    1
[Beverley?	Boston Ma	    1
Dublin [Paris?]	Edinburgh	    1
[Harlem	London	    1
Edimbourg [Toulouse?]	Elizabeth NJ	    1
A Londres [Amsterdam?]	Amsterdam	    1
A Londres [Paris]	London	    1
Bradford	Burlington NJ	    1
Goa	Hertford	    1
Londres [i.e. Basel]	Newport RI	    1
Newark	Preston	    1
Edinbourg	London	    1
Cambrigde [i.e. Cambridge]	Charleston SC	    1
[Monmouth]	Paris	    1
Edimbourg [Paris?]	London	    1
[Durham?	Edinburgh	    1
Édimbourg [i.e. Paris?]	Amsterdam	    1
A Londre	London	    1
A Londres [i.e. Dresden]	Hamburg	    1
Basle [i.e. London?]	Belfast	    1
A Londres [i.e. Netherlands?]	London	    1
Guernesey	Horncastle	    1
[Exeter?]	Gilmanton NH	    1
Ennis	Durham	    1
Grenada	Edinburgh	    1
London [i.e. Edinburgh?]	Montrose	    1
Durham	Edinburgh	    1
[Canterbury?] Printed	Charlottetown	    1
Bublin [i.e. Dublin?]	Caerfyrddin	    1
Cantabrigæ	Charleston SC	    1
Boulogne	Bungay	    1
[Kingston-upon-Hull]	London	    1
[Calcutta?	Carlisle Pa	    1
Londres, Philadelphie [i.e. Paris]	Norwich	    1
Calcuta [sic]	Carlisle	    1
[Nottingham]	Windsor Vt	    1
[Bishopstone, Sussex]	Boston Ma	    1
[Bridgetown]	Burnley	    1
à Edimbourg	Edinburgh	    1
[Hamburg and London]	Leiden	    1
[Londres, i.e. Paris]	London	    1
Charles-Town, South-Carolina [i.e. London?]	Cologne	    1
[Poole]	Rouen	    1
Poole	Rouen	    1
Augusta [i.e. London]	Basel	    1
[Colchester]	Danvers Ma	    1
[Knaresborough]	Bern	    1
London [i.e. Berne]	Monmouth	    1
[Darlington]	Drogheda	    1
Londra [i.e. Paris?]	Newbury Vt	    1
Basseterre in St. Christopher	Oxford	    1
Dubiiu [i.e. Dublin]	Edinburgh	    1
Douay	Dundee	    1
Londres [ie. Lausanne]	New York NY	    1
A Dublin	Dublin	    1
Londres [i.e. Rotterdam?]	London	    1
A Londres [i.e. Hamburg?]	Paris	    1
[Londres i.e. Paris?]	London	    1
Londres [Brussels?]	New Haven Ct	    1
A Bruxelles	Brussels	    1
Lewes	London	    1
Londre [sic] [i.e. Paris?]	Newcastle	    1
[Newcastle	London	    1
Grantham	Hillsborough NC	    1
Gosport	Hertford	    1
[Coventry?]	Douai	    1
Londres [i.e. Frankfurt]	Windsor	    1
Bury St. Edmund's	Cambridge	    1
[Leeds	London	    1
[Clipstone]	Danvers Ma	    1
[Birstall?]	Boston Ma	    1
Londre	Newcastle	    1
London und Berlin	Newburyport Ma	    1
London [i.e. Frankfurt]	Montreal	    1
[Dubl]in	Edenton NC	    1
[Doncaster]	Dublin	    1
[Limerick	Paris	    1
a Londres	London	    1
Lond.	Rotterdam	    1
Newry	London	    1
Berlin [i.e. London?]	Boston Ma	    1
Carmarthen	Chelsea	    1
L:Derry	The Hague	    1
A Londres; et se trouvent à Paris	Brussels	    1
Northampton	Paris	    1
Apud Kilmarnock	Cambridge	    1
Dominica	Dublin	    1
Alnwick	London	    1
In Dublino	London	    1
Carlow	Chelmsford Ma	    1
[Newcastle upon Tyne?	London	    1
[Banbury]	Bath NY	    1
[Leicester]	London	    1
Penrith	Reading	    1
[Penrith]	Reading	    1
[Liverpool?]	Antwerp	    1
[Kirkcudbright?]	Berlin	    1
Londres[i.e.Antwerp?]	Newport	    1
[Deptford]	London	    1
[Newark	Preston	    1
[Carlisle?	Chatham nj	    1
Apud Ayr	St Pierre	    1
[Limerick]	Paris	    1
Burton-Upon-Trent	Cambridge	    1
[Leicester?]	London	    1
Dover	Durham	    1
[London i.e. Paris?]	Nassau	    1
Dunelmiæ	Edinburgh	    1
Londres [i.e.Paris?]	London	    1
À Dublin	Edinburgh	    1
A Glasgow	Ayr	    1
[Perth	Reading	    1
[Bury St. Edmunds?]	Cambridge Ma	    1
Dublini	Edinburgh	    1
[Perth?	Reading	    1
Brentford	Burlington NJ	    1
Edimburgh	Elizabethtown Md	    1
Kilmarnock	Londonderry	    1
[Ampthill?	London	    1
Londres [i.e. Geneva?]	New York NY	    1
Londres [i.e. Geneva]	New York NY	    1
Londres [i.e. Leipzig]	Niagara	    1
[Bungay]	Chester	    1
Edinbourga	Ennis	    1
[London? :bs.n.	Boston Ma	    1
[Banbury	Bath NY	    1
Edinbugh [sic]	Antwerp	    1
[Cirencester?]	Coventry	    1
[Belfast	Bishopstone	    1
[Ipswich?	Paris	    1
Boston [Lincs.]	Bristol	    1
Amsterdam [London?]	New York NY	    1
[Berlin?]	Boston Ma	    1
Horncastle	London	    1
[Bath?	Beverley	    1
Chelmsford	Concord NH	    1
Kelso	London	    1
London [i.e. The Hague]	Natchez Ms	    1
[Exeter	Gilmanton NH	    1
In the Savoy	London	    1
Printed in the Hagh	Woodbridge NJ	    1
London?]	Madras India	    1
London]	Madras India	    1
Londini [i.e.Geneva?]	London	    1
[Imprynted at London in Powles church yarde by Rycharde Iugge and Iohn Cawood printers to the Quenes Maiestie. Cum priuilegio Regiæ Maiestatis]	Liverpool	    1
[Cologne	Daventry	    1
Printed in Aeerdene [sic]	Winchester	    1
Imprimé à Londres par Richard Field, sur les copies impriméez à Tours & à la Rochelle	Kilkenny	    1
At Middleburgh [i.e. London]	The Hague	    1
[Aldermanbury	Alexandria Va	    1
Printed at Edinbvrgh	Boston Ma	    1
Lugduni Batavorum	Oxford	    1
[Lancaster?	Gainsborough	    1
And imprentit [in Edinburgh	London	    1
Printed at Edinburgh [i.e. Leiden]	Stamford	    1
Printed at Midelburge	London	    1
A Verdun	Basseterre Saint Kitts	    1
In't Nederduyts over-gheset na't ghedruckte exemplaer van Londen	Gouda	    1
Imprinted in the Cathedrall Church of the blessed Trinitie Dublin	Lincoln	    1
Ghedruckt tot Londen [i.e. Netherlands]	Haarlem	    1
Printed at Aberdene	Savannah Ga	    1
Ghedruckt tot Londen [i.e. The Netherlands]	Harlow	    1
A la Haye	La Trinite	    1
[Ghent]	Harrisburgh	    1
Printed in Amsterdam	Winchester	    1
Imprinted at Lodnon	Lancaster Pa	    1
At Dort	Lille	    1
at. Dort	Lille	    1
Printed at Midelburge [i.e. London]	Kingston upon Thames	    1
Printed at Prague [i.e London]	London	    1
[Imprinted at Edinburgh	Knoxville TN	    1
[England]	Gainsborough	    1
Imprinted in Aberdene	Limerick	    1
Printed at the Hayf [sic, i.e. London]	Wakefield	    1
London, Printed Ianuary 11. 1640	Newburgh NY	    1
In Aberdene	London	    1
Printed in Aberdene [i.e. Edinburgh]	Paris	    1
Imprinted at London [i.e. Wesel?]	Lansingburgh NY	    1
Printed at the Hage [i.e. London]	Vevey	    1
Printed at Dort [i.e. London	London	    1
Imprinted at Edinburgh [i.e. London]	Koningsberg	    1
[[Imprynted at London	Liverpool	    1
Printed in Elesium [sic] [i.e. London]	Wisbech	    1
[At Edinburgh ye 17. day of July	Oxford	    1
[East Molesey, Surrey	Edinburgh	    1
Edinburgh [i.e Amsterdam]	London	    1
At Oxforde	Augusta	    1
Gedruct tot Noortwitz [i.e. Norwich, actually Leeuwarden	Halifax	    1
In Piacenza [i.e. London]	Antwerp	    1
Midddelburgh[sic]	Philadelphia Pa	    1
At Delft	Edinburgh	    1
Lugduni Batauorum	Oxford	    1
Printed at Antwerpe [i.e. London	Sheffield	    1
[Impressum Romae [i.e. Cologne]	London	    1
At Doway	Lyon	    1
Printed at Rochel [i.e. London	Trenton	    1
[Enprynted at Londo[n]	Gaunt	    1
[Antwerp?	Paris	    1
[Londen [i.e. Antwerp?]	Trevoux	    1
[Louvain]	Oxford	    1
Imprentit at Sanctandrois	Ipswich	    1
[Emprented in ye famous cite of Andwarpe	Fredicksburg Va	    1
At Striveling in Scotlande [i.e. London	Baltimore Md	    1
Edimburgi [i.e. London	Antwerp	    1
In s'Graven Haghe [i.e. London?]	London	    1
Printed at Delft	Charleston SC	    1
At Delph	Gothenburg	    1
[Imprynted at Lo[n]don	Liverpool	    1
[Excussum [sic] Londini	Savannah Ga	    1
Impryntid at London [i.e. Strasbourg]	London	    1
Printed at Geneua	Bury St Edmunds	    1
Prynted at London	London	    1
[Heidelberg	London	    1
Printet [sic], at Amsterdam	Worcester	    1
1575. Imprinted at London	Lancaster Pa	    1
Lovanni	Oxford	    1
At. Dort	Lille	    1
Imprinted in London	Limerick	    1
Na de copye, Gedruckt tot Edinburgh	Portsmouth NH	    1
Imprimè a Londres	Kelso	    1
At S. Omers	Nassau	    1
Imprinted at Antwerp	Kingston NY	    1
[East Molesey	Edinburgh	    1
[La Rochelle	Paris	    1
[Emden	Fredericton	    1
Imprime a Londres	Kelso	    1
Colloniæ [i.e. Paris	Darlington	    1
Anno. 1563. Imprinted at London	Antwerp	    1
[Imprynted at London in Temstrete ouer agaynste the stiliardes, at the signe of the dobbel hood	London	    1
An. Do. 1555. Londini	Annapolis Md	    1
[Enprynted at London	Gaunt	    1
Europe [i.e. London?]	London	    1
Printed at Edenburgh	Stamford	    1
Printed, by His Majesties command, at Oxford	Wexford	    1
[Dublin reprinted	Edinburgh	    1
[Leiden]	London	    1
Imprimées a La Haye, [i.e. London	Kingston	    1
Lodnon [i.e. London]	Bern	    1
Oxonii [i.e. Amsterdam]	London	    1
Printed at London, and re-printed at Leith	St Omer	    1
[[Campbeltown]	Charleston SC	    1
Caen	Cambridge	    1
Re-printed at York	Wesel	    1
[Newcastle upon Tyne?]	London	    1
Imprimé a Dublin	Kelso	    1
Printed and sold in York	Salisbury	    1
Iuly, 12. London	London	    1
[Hamburg?	Dublin	    1
[Edinburgh] Re-printed at Edinburgh	Exeter	    1
A La Haye	La Trinite	    1
Gedruckt naer de copy van Londen	Halifax	    1
[Oxford, i.e. London?]	Oxford	    1
Printed at London, and reprinted at Dublin	St Mary's Md	    1
Printed in VVaterford	Woodbridge NJ	    1
Genevah [i.e. Newcastle?]	Hamburg	    1
London printed, ;;and Edinburgh re-printed	New Bern NC	    1
Edinburgh]	Ephrata Pa	    1
Printed at Oxford, and reprinted at Shrewsbury	Amsterdam	    1
A Londres.	London	    1
At York	Banbury	    1
[Printed at London, and re-printed at Aberdene	St Johns Antiqua	    1
London [i.e. Oxford?]	Edinburgh	    1
Imprinted at Oxford [i.e. London]	Leicester	    1
[Lo]ndon	Maidstone	    1
Nondon [sic]	Stockbridge Ma	    1
Gedrukt tot Londen	Halifax NS	    1
Londen	Rouen	    1
Maybol [i.e. Edinburgh?]	Petersburg Va	    1
Imprinted at [Dublin]	Kirkcudbright	    1
Dondon [sic]	Dumfries	    1
Printed at St. Germans	Utrecht	    1
Dublin :;And re-printed at Edinburgh	Edinburgh	    1
Eleutheropoli [i.e. Amsterdam?]	Frankfurt	    1
Lonon [sic, i.e. London]	Halifax NS	    1
London :;Edinburgh	Edinburgh	    1
At Doway [i.e. Douai]	London	    1
[Douai?	Dundee	    1
[Camridge	Boston Ma	    1
[London] .	Madras India	    1
Oxoford [sic]	London	    1
Printed at Edingborough [i.e. London	St Augustine Fl	    1
[Edinburgh] London printed, and re-printed at Edinburgh	London	    1
[Glasgow] London printed, and re-printed at Glasgow	Hartford Ct	    1
[Paris? or Louvain?	Quebec	    1
Printed at London, ;;and re-printed at Edinburgh	Stockton	    1
Re-printed at Aberdeen	Salisbury	    1
[Edinburgh] Printed at Dublin, and re-printed at Edinburgh	London	    1
Edinburgh :bprinted by the heir of Andrew Anderson, printer to His most Sacred Majesty	Eton	    1
[France?	Grantham	    1
[Chester?	Cork	    1
[Ireland	London	    1
[Antwerp]	Paris	    1
London [i.e. Holland?	Mount holly nj	    1
London '	Madras India	    1
[London :bs.n.]	Boston Ma	    1
[London :bs.n.	Boston Ma	    1
[Printed at Dublin	Stafford	    1
London [	Madras India	    1
London :printed by T. Moore in White-Fryers	New Brunswick NJ	    1
[London or Oxford?]	New Bern NC	    1
[A Londres	London	    1
Bellositi Dobunorum [Oxford]	Bombay	    1
Printed ad the Haghe [i.e. Hague]	St Albans	    1
Edinburg [i.e. Edinburgh]	Exeter	    1
And printed at Paris	London	    1
Imprinted at York by Robert Barker	Lewes	    1
Londo [i.e., London]	Macclesfield	    1
Lond[on]	Manchester	    1
Re-printed at Cologne [i.e. London	London	    1
Oxon.	London	    1
Jmprinted at Dublin	London	    1
Edinburgh :;And re-printed at London	Eton	    1
Lond[ini].	London	    1
Eleutheropoli [i.e. London]	Frankfurt	    1
[[London ?]	Madras India	    1
Imprimee a Edenburg	Kilkenny	    1
Muscovia [i.e. London?]	Portland Me	    1
[London] printed	New Bern NC	    1
Printed in Delff	Windsor	    1
[Eclinburgh	Edinburgh	    1
Dublin reprinted	Edinburgh	    1
Lovain printed	Oxford	    1
Agraphwyd yn y Mwythig	St Helier	    1
London : Printed for Iohn Richman	Newburgh NY	    1
Boston in New England	Bristol	    1
[Paganopoli [i.e. London]	Edinburgh	    1
Printed at Edinburgh [i.e. London?]	St Andrews	    1
Hagh [The Hague]	London	    1
[Leith?]	London	    1
Imprinted first at London and reprinted at Edinburgh	Litchfield Ct	    1
Corck	Roseau Dominica	    1
[Hague]	London	    1
Edynburgh	Fishkill NY	    1
[Cambridge, Cambridgeshire]	Chambersburg Pa	    1
[London] :bPrinted for Edward Husband, printer to the Honorable House of Commons	Annapolis Md	    1
[Imprinted at York	Leominster Ma	    1
London :[	Madras India	    1
Anwerpe [i.e. Antwerp]	Philadelphia Pa	    1
Gedrukt zu Edenburg in Schottland	Halle	    1
[Amsterdam, i.e. London]	Newport RI	    1
In's Graven-Hage	Cologne	    1
[London? :s.n.	Newburyport Ma	    1
[A]t Amsterdam	London	    1
[[Cambridge]	Caerfyrddin	    1
[London] White-Hall, St. Barnabas's Festival	Newburyport Ma	    1
Buckden	Caernarfon	    1
Ediburgh [sic]	Edinburgh	    1
A Francefort, [Et à Londres]	Glasgow	    1
Londor [i.e. London]	Newburyport Ma	    1
Printed in Corcke	Windham Ct	    1
At Lille	Rotterdam	    1
[Ediburgh	Egham	    1
[Printed at Cockenay [i.e. Edinburgh]	Shrewsbury	    1
At Oxford [i.e. London]	London	    1
A Francfort	Amwythig	    1
A Londres [i.e. Netherlands]	London	    1
[London or Middelburgh?	New Bedford Ma	    1
Printed by His Majesties command at Oxford [i.e. London] Decemb. 15.	Whitehaven	    1
[Printed at Kilkenny	St Ives	    1
At the Hague	Baltimore Md	    1
Printed by His Majesties command, at Oxford, Ianuary 5.	Whitby	    1
Parisiis [i.e. Dublin]	Providence RI	    1
London[	Madras India	    1
By order re-printed at Edinburgh	Cambridge	    1
Haghe [i.e. The Hague]	Stirling	    1
Gedruckt in Londen	The Hague	    1
Imprimé a Londres	Kelso	    1
Gedruckt zu Londen in Engelland	Halifax	    1
Printed at Boston in New-England [and London]	Sherborne	    1
Printed by His Majesties command at Oxford, March 25	Williamsburg Va	    1
And re-printed at Dublin	Stafford	    1
Londini excussum	London	    1
Printed to [sic] Leyden	Woodbridge NJ	    1
Printed by His Majesties command at Oxford, Decemb. 21	Weymouth	    1
Londen [sic] [i.e. Cologne?]	Winterthur	    1
Oxford [i.e. London?	Oxford	    1
Eirenopoli [i.e. Edinburgh	Paris	    1
Printed by his Majesties command, at Oxford	Wexford	    1
Londoa [sic, i.e. London]	Kings Lynn	    1
May 17. London	Philadelphia Pa	    1
Amidst the Babylonians [i.e. London or Edinburgh]	Amsterdam	    1
Printed by His Maiesties command, at Oxford [i.e. London]	London	    1
Eleutheropoli [i.e. London?]	Frankfurt	    1
printed at London	St Johns Antiqua	    1
Imprinted at Exeter	Lancaster Pa	    1
March 23. London	Paris	    1
Anwerp [i.e. Antwerp]	Philadelphia Pa	    1
Printed at the Hague [i.e. London]	Richmond Va	    1
Printed at Loydon [sic]	Strasbourg	    1
Franckfurt	Gravesend	    1
Imprinted by London	Lexington KY	    1
[Hague?	London	    1
Lodnon [sic]	Bouillon	    1
Lutetiæ Parisiorum [i.e. London]	London	    1
And printed at London	St Johns Antiqua	    1
Edenburgi [i.e. London	Edinburgh	    1
[Göteborg	Hillsborough NC	    1
At Gottenberge	London	    1
Europe	Edinburgh	    1
Hagve	Cologne	    1
London: London [sic]	New Bedford Ma	    1
At Paris, [i.e. London]	Verdun	    1
Printed at New-Munster [i.e. London	Amsterdam	    1
Dublinij	Edinburgh	    1
Lodnon[sic]	Bouillon	    1
Octob. 13. London	London	    1
Imprinted at Londs [i.e. London]	Leeds	    1
Printed at Colechester	Shrewsbury	    1
Londod [i.e. London]	Kings Lynn	    1
Printed, at Mongomery, heretofore called Oxford [i.e. London	Bishopstone	    1
Caen [i.e. London]	Cambridge	    1
Printed at Caen	Sherborne	    1
Printed at Douay	London	    1
Printed at Madrid [i.e. London	Sudbury	    1
[Printed at Edinburgh	Stamford	    1
[Delft?	Dublin	    1
Imprinted at Lond[o]n	Lancaster Pa	    1
Londn [sic]	London	    1
Printed at London, to prevent mis-information	Strabane	    1
Imprinnted [sic] at London	Kingston	    1
Londini [i.e. London]	Louvain	    1
Printed in Edenborough	Winton	    1
Printed at Oxford [i.e. London?	Leiden	    1
Imprinted at Attalia [i.e. London	Hull	    1
Londo n [i.e. London]	London	    1
[London?s.n.	Newburyport Ma	    1
Octob. 9. London	London	    1
A Londres [i.e. the Hague]	Altona	    1
Imprinted at Dublin, and now reprinted at London	Knaresborough	    1
[[London?	Madras India	    1
[London] : Printed for Tom Tell-troth at the sign of the Old Kings Head in Axe-yard in King street, Westminster	Newburgh NY	    1
At Antwerp	Douai	    1
[Oxford i.e. London]	Oxford	    1
[Imprinted at Dublin [i.e. London]	Knoxville TN	    1
Aug. 27. Printed at London	Bridgetown	    1
Lovain	Oxford	    1
Londn [sic, i.e. London]	Leiden	    1
London [i.e. Amsterdam?	London	    1
Oxford [and London]	London	    1
Printed at York [i.e. London]	London	    1
[London, i.e. Oxford	Edinburgh	    1
[Lodon?	Frankfurt	    1
Oxoniæ [i.e. London]	Cambridge	    1
Dicæopoli [i.e. London]	Dublin	    1
At New-York	York	    1
Juxta emplar [sic], Londini	London	    1
Londini [i.e., Gouda?]	Louvain	    1
At Cambridge	Douai	    1
[London] imprinted	New York NY	    1
Published at Paris [i.e. London]	York Pa	    1
Gateshead	The Hague	    1
Cambridge [Cambridgeshire]	Chambersburg Pa	    1
[Edingburgh?	FincastleVA	    1
Lon[don]	Maidstone	    1
Amsterdam [i.e. London	Newport RI	    1
[Printed at Cambridge	Shiffnal	    1
[Printed at Oxford [i.e. London?]	Leiden	    1
Neapoli sive Augustæ Trinobantûm [i.e. London]	Poughkeepsie NY	    1
Imprinted at Yorke, and now reprinted at London	Lewes	    1
[Oxford [i.e. London]	Oxford	    1
Printed at Edingborough [i.e. London]	St Augustine Fl	    1
Lomdon [sic]	Liège	    1
Lond. [i.e. London]	London	    1
Oxford [i.e.London]	Oxford	    1
Prinetd at London	Salisbury NC	    1
Doublin [sic]	Durham	    1
Printed by His Majesties command at Oxford, Novemb.18.	London	    1
Lindon [i.e. London]	London	    1
Londini [i.e. Gouda?]	Louvain	    1
Printed at Aberdeen	Salisbury	    1
Iuly, 4. London	London	    1
June 13. London	London	    1
Iune 27. London	London	    1
Printed by His Maiesties command at Oxford	London	    1
[Printed at Oxford [i.e. London]	Leiden	    1
[London]January, 2	Newark NJ	    1
London ,i [sic]	Newark	    1
Printed by His Majesty command at Oxford	Williamsburg Va	    1
[Hamborough	London	    1
March 11. 1643. London	Paris	    1
March 6. 1643. London	Paris	    1
[Cambridge, Mass	Charleston SC	    1
Loneon [i.e. London]	Norwich	    1
ondon [i.e. London]	Oxford	    1
Printed at Delph	Charleston SC	    1
[Cap François, Haiti]	Chatham	    1
A La Trinité Martinique	Albany NY	    1
A Saint-Pierre [Martinique]	Dort	    1
Quebec [i.e. Quebec City, Canada]	York Pa	    1
Boston, N.E. [Mass.]	New York NY	    1
[Fincastle, Va.]	Gloucester	    1
[Concord] New Hampshire	Derby	    1
[Haverhill, N.H.]	York	    1
Lanca̋ster [Pa.]	Livorno	    1
[Cork, Ireland	London	    1
[Clonmel, Ireland]	Danvers Ma	    1
Portland (District of Maine)	St Eustatius	    1
New-York [N.Y.]	Rutland Vt	    1
[New York, [N.Y.]]	Rutland Vt	    1
Mount Pleasant [i.e. Ossining, N.Y.]	Portland Me	    1
Kingston, [Jamaica]	London	    1
Caerlleon [Chester, England]	Cap-Haitien	    1
Caernarfon [Carnarvon, Wales]	Carlisle	    1
Caerfyrddin [Carmarthen, Wales]	Canterbury	    1
Dublin [Ireland ]	Basel	    1
Basseterre, in St. Christopher's [St.Kitts-Nevis]	Bennington Vt	    1
Paris: (Bourbon County[) Ky.]	London	    1
Fredericksburg [Va.]	Guernesey	    1
[London, England ]	London	    1
[Dumfries, Va.]	Amsterdam	    1
Londres [London, England]	Northampton Ma	    1
Hartford [i.e. Hertford, England]	Rouen	    1
Madras	London	    1
Bridge-Town [Barbados]	London	    1
Drogheda [Ireland]	Edinburgh	    1
[Cork, [Ireland]	London	    1
[Hereford, England]	London	    1
Bath, County of Steuben, State of New-York	Birmingham	    1
New-York (N.Y.)	Rutland Vt	    1
New Brunswick [N.J.]	Edinburgh	    1
Bombay [India]	Boulogne	    1
[Coventry, England]	Dublin	    1
Oxford [England]	Oxford	    1
Knoxville, Tenn.	Dublin	    1
Charleston (South Carolina)	Cirencester	    1
Litchfield (Connecticut)	Abbeville	    1
Newfield, (Fairfield County) [Bridgeport, Conn.]	London	    1
City of Washington [D.C.]	Danvers Ma	    1
[Knoxville, Tenn.]	Dublin	    1
[Geneva, N.Y.]	London	    1
A Boston [Mass.]	Boston Ma	    1
Litchfield, Conn.	London	    1
Philadelphia, Pa.	Rodborough	    1
Charlestown [Charleston, S.C.]	Cirencester	    1
[New-York, N.Y	Rutland Vt	    1
[Hartford, Conn.	Antwerp	    1
Edinburgh [Scotland	Exeter	    1
[Norwich, England	Waterford	    1
Dublin, [Ireland]	Basel	    1
[Bury, England]	Cambridge Ma	    1
[Newark, England]	Greenfield Ma	    1
[Dundee [Scotland]	Edinburgh	    1
Dundee [Scotland]	Edinburgh	    1
[Newcastle upon Tyne, England	London	    1
Newbern [North Carolina]	Antwerp	    1
[Hillsborough, North Carolina	Glasgow	    1
[Edenton, North Carolina	Edinburgh	    1
London [England] printed.	Medford Ma	    1
London (England)	London	    1
[Edinburgh?, Scotland	Exeter	    1
Lewes [England]	London	    1
Newport [Isle of Wight, England]	Medford Ma	    1
Amsterdam [Netherlands	Annapolis Md	    1
Gloucester [England] printed	Hereford	    1
Quebec [Canada]	York Pa	    1
A Quebec [Canada]	London	    1
[Kingston] Jamaica	London	    1
Colchester [England]	Darlington	    1
Frederick-Town: (state of Maryland)	Haarlem	    1
[Gilmanton, N.H.J.	Hartford Ct	    1
[London (England)	London	    1
Newburgh (Ulster County )[N.Y.]	Cork	    1
[Basseterre, St. Christopher [St.Kitts-Nevis]]	London	    1
Basseterre, St. Christopher [St.Kitts-Nevis]	London	    1
[Basseterre, St. Christopher [St.Kitts-Nevis]	London	    1
Basseterre, St. Christopher [i.e. St.Kitts-Nevis]	Bennington Vt	    1
Knoxville (state of Tennessee)	Gdansk	    1
Newry [Ireland]	London	    1
[Coventry, England	Dublin	    1
[Basseterre, St. Christopher's [i.e. St.Kitts-Nevis]]	Berlin	    1
Paris :;in London	Providence RI	    1
[Kendal, England]	London	    1
Alnwick [England]	London	    1
London [and Birmingham, England]	Manchester	    1
[Leith, Scotland]	London	    1
Nottingham, [England]	Worcester Ma	    1
[Edinburgh [Scotland]	Exeter	    1
[Limerick, Ireland]	Venice	    1
[Preston England]	Salisbury Ma	    1
[Preston, England]	Salisbury Ma	    1
Marlborough [England]	Paris	    1
[Lincoln, England]	Paris	    1
[Printed by J. and T. Dormer, in Black and White Court in the Old Baily, where advertisements and letters are taken in ].	Wilmington De	    1
A Jersey [Saint Helier (Channel Islands)]	Pointe-A-Pitre	    1
Londini [London, England]	Leiden	    1
Londra [London, England]	Newcastle	    1
[Oxf]ord [England]	Oxford	    1
[Perth, Scotland	Reims	    1
Perth, Scotland	Reims	    1
Portsmouth, (in New Hampshire)	St Pierre	    1
Portsmouth [N. H.]	Boston Ma	    1
Cashel [Ireland]	Chester	    1
Lynn [King's Lynn, England]	Amsterdam	    1
Publié à Londres	York	    1
[Bath, England	Birmingham	    1
Mancheester [i.e. Manchester, England]	Paris	    1
Chester [England]	Cork	    1
[B]elfast [Ireland]	Blackburn	    1
[Belfast, Ireland]	Blackburn	    1
