phillips, john (active 1570-1591);phillips, john (1570-1591)
pitt, william (1759-1806);
pitt, william (1708-1778);
preston, thomas (1563-1640);
preston, thomas (1537-1598);
preston, william (1753-1807);
preston, william (1742-1818);
price, john (???NA-NA);price, john (NA-NA)
price, john (1625-1691);
price, john (active during 1600-1699);price, john (1600-1699)
price, john (1502-1555);
ramsay, james (1733-1789);ramsay, james (1733-1824)
richards, george (1767-1837);
richards, george (1755-1814);
richardson, william (active 1778-1815);richardson, william (1778-1815)
richardson, william (1743-1814);
roberts, john (???1785-1772);roberts, john (1785-1772)
roberts, john (1712-1772);
robertson, william (1721-1793);
robertson, william (1740-1803);
roberts, william (???1673-NA);roberts, william (1673-NA)
roberts, william (active 1763-1763);roberts, william (1763-NA)
robinson, john (1650-1723);
robinson, john (active during 1600-1699);robinson, john (1600-1699)
robinson, john (???NA-NA);robinson, john (NA-NA)
robinson, john (???1672-NA);robinson, john (1672-NA)
rogers, john (1679-1729);
rogers, john (1627-1665);
rogers, john (active 1560-1580);rogers, john (1560-1580)
ross, alexander (1591-1654);
ross, alexander (1647-1720);
ross, alexander (???NA-NA);ross, alexander (NA-NA)
ruggles, thomas (1737-1813);
ruggles, thomas (1704-1770);
russell, thomas (active 1642-1642);russell, thomas (1642-1803)
russell, thomas (1767-1803);russell, thomas (NA-1803)
russell, william (1741-1793);
russell, william (1639-1683);
ryland, john (1723-1792);
ryland, john (1753-1825);
salmon, thomas (1679-1767);
salmon, thomas (1648-1706);
scott, john (1639-1695);
scott, john (1730-1783);
scott, thomas (1580-1626);
scott, thomas (NA-1660);scott, thomas (1580-1660)
sewell, john (1734-1802);
sewell, john (active 1793-1793);sewell, john (1793-1802)
shaw, john (1614-1689);
shaw, john (1559-1625);
sheppard, william (NA-1675);
sheppard, william (???NA-1724);sheppard, william (NA-1724)
sheridan, thomas (1719-1788);
sheridan, thomas (1646-1688);
shirley, william (1694-1771);
shirley, william (1739-1780);
simon, richard (1638-1712);simon, richard (1632-1712)
skinner, john (active 1624-1624);"skinner, john (1624-NA); skinner, john (1624-1807)"
skinner, john (1721-1807);
southwell, robert (1635-1702);
southwell, robert (1561-1595);
sower, christopher (1695-1758);
sower, christopher (1754-1799);
stennett, joseph (1663-1713);
stennett, joseph (1692-1758);
stephens, edward (???1640-1706);stephens, edward (1640-1706)
stephens, edward (active 1640-1660);stephens, edward (1640-1660)
stephens, william (1671-1753);
stephens, william (1647-1718);stephens, william (1671-1718)
stewart, james (1635-1715);
stewart, james (1635-1713);
still, john (???1795-1839);still, john (1795-1839)
still, john (???1761-1839);still, john (1761-1839)
stoughton, william (1632-1701);stoughton, william (1632-1702)
stoughton, william (active 1584-1584);stoughton, william (1584-NA)
stoughton, william (???NA-1718);stoughton, william (NA-1718)
taylor, john (1580-1653);
taylor, john (???NA-NA);taylor, john (NA-NA)
taylor, john (1704-1766);
taylor, john (???NA-1808);taylor, john (NA-1808)
thomas, john (active during 1600-1699);thomas, john (1600-1699)
thomas, john (1691-1766);
thomas, john (1736-1769);
thompson, william (???1730-1649);thompson, william (1730-1649)
thompson, william (1730-1800);
trapp, joseph (1679-1747);trapp, joseph (1749-1747)
trumbull, john (1750-1831);
trumbull, john (1756-1843);
turner, john (1660-1720);turner, john (1650-1720)
vernon, edward (???1669-1743);vernon, edward (1669-1743)
vernon, edward (1684-1757);
waller, edmund (1699-1771);
waller, edmund (1606-1687);
waller, william (1597-1668);
waller, william (1639-1699);waller, william (1597-1699)
wall, john (1620-1679);
wall, john (1588-1666);
ward, john (active 1642-1643);ward, john (1642-1643)
ward, john (???1642-1665);ward, john (1642-1665)
warner, john (???1628-NA);warner, john (1628-NA)
warner, john (NA-1648);warner, john (1628-1648)
warner, john (1628-1692);
watson, john (1597-NA);watson, john (1597-1783)
watson, john (1725-1783);
watson, richard (1737-1816);
watson, richard (1612-1685);
webster, samuel (1718-1796);
webster, samuel (???1743-1777);webster, samuel (1743-1777)
wharton, george (1617-1681);
wharton, george (1596-1672);
whitehead, john (1630-1696);
whitehead, john (1740-1804);
white, john (1685-1755);
white, john (1590-1645);
white, john (1575-1648);
wilkes, john (1725-1797);wilkes, john (1727-1797)
wilkinson, henry (1610-1675);
wilkinson, henry (active during 1600-1699);wilkinson, henry (1600-1699)
willard, joseph (1738-1804);
willard, joseph (1741-1828);
williams, john (???NA-1791);williams, john (NA-1791)
williams, john (???NA-NA);williams, john (NA-NA)
williams, john (???1783-NA);williams, john (1783-NA)
williams, john (1664-1729);
williams, roger (1604-1683);
williams, roger (???NA-NA);williams, roger (NA-NA)
williams, roger (1540-1595);
williams, william (1634-1700);
williams, william (???1613-NA);williams, william (1613-NA)
williams, william (???NA-NA);williams, william (NA-NA)
williams, william (???NA-1785);williams, william (NA-1785)
williams, william (1717-1791);
williams, william (1731-1811);
williams, william (1665-1741);
wilson, john (1654-1719);
wilson, john (1626-1696);
wilson, john (???NA-NA);wilson, john (NA-NA)
wilson, john (1588-1667);
wilson, william (1690-1741);
wilson, william (1762-1800);
wishart, george (1599-1671);
wishart, george (1703-1785);
wood, william (active 1629-1635);wood, william (1629-1635)
wood, william (???1688-1635);wood, william (1688-1635)
wright, thomas (???1758-1812);wright, thomas (1758-1812)
wright, thomas (???NA-NA);wright, thomas (NA-NA)
wright, thomas (???1707-1754);wright, thomas (1707-1754)
young, william (1725-1788);
young, william (1749-1815);
