Name	Count
?⁰.	1005
Broadside.	3
broadsheet	3
4⁰; 2⁰.	3
8₀.	2
4.̊	2
2⁰; 1⁰.	2
1/2.̊	2
1.̊	2
⁰.	2
(4to and 8vo)	2
?⁰	2
?.	2
oblong 1⁰.	1
ill. (relief cuts)	1
broadside.	1
84⁰.	1
8⁰; 4⁰.	1
8.̊	1
4⁹.	1
4₀.	1
40.	1
4⁰;2⁰.	1
4⁰; sm 2⁰; 2⁰ (30-51 cm.).	1
4⁰, 2⁰ and 1⁰.	1
4⁰ and 8⁰.	1
4⁰ and 2⁰.	1
4 D0.	1
4 ⁰.	1
32-46 cm (2⁾	1
31-46 cm.	1
31-44 cm (4⁰; 2⁰)	1
29-40 cm. (4⁰; 2⁰)	1
28-44 cm (4⁰; 2⁰)	1
28-35 cm (4⁰; 2⁰)	1
28-33 cm.	1
27-22 cm (4⁰; 8⁰)	1
21-23 cm.	1
2⁰; later, 1⁰.	1
2⁰; 4⁰.	1
20-22 cm.	1
2⁰ and 4⁰.	1
2&#8304;.	1
15-31 cm (1/4⁰-2⁰)	1
1²⁰.	1
12⁰ & 8⁰	1
12.̥	1
1/2 D0.	1
1 D0.	1
