Name	Count
active 17th century.	137
active 4th century.	67
86 B.C.-34 B.C.	54
active 18th century.	28
approximately 69-approximately 122.	19
39-65.	18
approximately 19 B.C.-approximately 30 A.D.	12
673-735.	11
approximately 260-approximately 340.	7
-approximately 430.	4
active 17th century-18th century.	4
-approximately 450.	3
approximately 160-approximately 230.	3
Sovereign.	2
approximately 240-approximately 320.	2
active 16th century-17th century.	2
active 16th century.	2
-636.	2
331-363.	2
of Shelelah, Ireland.	1
of Breedon, Leicestershire.	1
Known friend to the cause and the commonwealth.	1
Baron	1
-approximately 505.	1
approximately 491-approximately 578.	1
approximately 466-511.	1
active 5th century.	1
active 18th century-19th century.	1
747 or 748-823.	1
635-735.	1
-407.	1
17th century.	1
16th century.	1
-1645 Jan 2.	1
1631 or 2-1683.	1
100 B.C.-44 B.C.	1
