original	polished	Count
[Hay, James	Hay, James	1
[Row, John	Row, John	1
[Napier, William	Napier, William	1
[Irvine, John	Irvine, John	1
[Happer, Thomas]	Happer, Thomas	1
Joynes, Clement.	Joynes, Clement	1
Brook, Chidley.	Brook, Chidley	1
Dotten, John.	Dotten, John	1
Frame, Richard.	Frame, Richard	1
Sainte-Croix, Guillaume-Emmanuel-Joseph Guilhem de Clermont-Lodève	Sainte-croix, Guillaume-emmanuel-joseph Guilhem De Clermont-lodève	1
Harrison, Robert Hanson.	Harrison, Robert Hanson	1
Stow, Joseph.	Stow, Joseph	1
Tanguy de la Boissière, C. C.	Tanguy De La Boissière, C C	1
Power, Alexander.	Power, Alexander	1
Jingle, Bob.	Jingle, Bob	1
Heskith, Thomas.	Heskith, Thomas	1
McClenachan, William	Mcclenachan, William	1
Hewes, Joseph.	Hewes, Joseph	1
Pommereul, François René Jean de	Pommereul, François René Jean De	1
Guirey, William.	Guirey, William	1
Gudin de la Brenellerie, Paul Philippe	Gudin De La Brenellerie, Paul Philippe	1
Northwester, Nat.	Northwester, Nat	1
Bayard, James A.	Bayard, James A	1
Cadet de Gassicourt, Charles Louis	Cadet De Gassicourt, Charles Louis	1
Sturgeon, Robert.	Sturgeon, Robert	1
Argenson, René-Louis de Voyer	Argenson, René-louis De Voyer	1
Calcott, Wellins.	Calcott, Wellins	1
Cunningham, Letitia.	Cunningham, Letitia	1
McKean, Thomas	Mckean, Thomas	1
Smith, Thomas P.	Smith, Thomas P	1
Mouradgea d'Ohsson, Ignatius	Mouradgea D'ohsson, Ignatius	1
Wijnpersse, Dionysius van de	Wijnpersse, Dionysius Van De	1
St. Clair, Arthur	St Clair, Arthur	1
Fairservice, James.	Fairservice, James	1
Ross, Zephaniah.	Ross, Zephaniah	1
Lidenius, John Abraham.	Lidenius, John Abraham	1
Delaire, Jas.	Delaire, Jas	1
Cruse, Englehart.	Cruse, Englehart	1
Koffler, John Frederick.	Koffler, John Frederick	1
Jenks, William.	Jenks, William	1
Jenkins, Griffin.	Jenkins, Griffin	1
Claggett, William.	Claggett, William	1
Cincinnatus, Lucius Quintius.	Cincinnatus, Lucius Quintius	1
Fox, William.	Fox, William	1
Welch, Moses C.	Welch, Moses C	1
Walden, Isaac.	Walden, Isaac	1
Tousard, Louis de	Tousard, Louis De	1
Henderson, Richard.	Henderson, Richard	1
Snyder, G. W.	Snyder, G W	1
Tatem, William.	Tatem, William	1
Schaffer, David.	Schaffer, David	1
Thurman, Ralph.	Thurman, Ralph	1
Scourge, Humphrey.	Scourge, Humphrey	1
Bond, Benjamin.	Bond, Benjamin	1
Simmons, James.	Simmons, James	1
Rochambeau, Donatien-Marie-Joseph de Vimeur	Rochambeau, Donatien-marie-joseph De Vimeur	1
Rochambeau, Jean-Baptiste-Donatien de Vimeur	Rochambeau, Jean-baptiste-donatien De Vimeur	1
Robinson, Nathaniel.	Robinson, Nathaniel	1
Robertson, Alexander.	Robertson, Alexander	1
Redick, John.	Redick, John	1
Ricard, N. X.	Ricard, N X	1
Davies, Benjamin.	Davies, Benjamin	1
Batwell, Daniel.	Batwell, Daniel	1
Read, John K.	Read, John K	1
Harding, Ralph.	Harding, Ralph	1
Forrest, Michael.	Forrest, Michael	1
Martin, Daniel.	Martin, Daniel	1
Murray, Mary Lindley.	Murray, Mary Lindley	1
Ferne, Charles.	Ferne, Charles	1
Micklejohn, George.	Micklejohn, George	1
Durham, Ebenezer.	Durham, Ebenezer	1
Mare, J.	Mare, J	1
Galerm, Jean Baptiste.	Galerm, Jean Baptiste	1
Varnum, James M.	Varnum, James M	1
Mackay, Fitzhugh.	Mackay, Fitzhugh	1
Ziguerer, Christian.	Ziguerer, Christian	1
Freeman, Mylo.	Freeman, Mylo	1
M'Donald, Philip.	M'donald, Philip	1
Lendrum, John.	Lendrum, John	1
Bogatzky, Carl Heinrich von	Bogatzky, Carl Heinrich Von	1
Moyer, John.	Moyer, John	1
Cole, Edward.	Cole, Edward	1
Briggs, Enos.	Briggs, Enos	1
Wyche, William.	Wyche, William	1
Johnson, John I.	Johnson, John I	1
Bradford, Cornelius.	Bradford, Cornelius	1
Van Vleck, Abraham H.	Van Vleck, Abraham H	1
Barkley, Andrew.	Barkley, Andrew	1
Wante, Charles Etienne Pierre.	Wante, Charles Etienne Pierre	1
White, Daniel.	White, Daniel	1
Progg, Philip.	Progg, Philip	1
Rowland, David S.	Rowland, David S	1
Stevens, James Wilson.	Stevens, James Wilson	1
La Condamine, Charles-Marie de	Condamine, Charles-marie De	1
Wells, Richard.	Wells, Richard	1
Nougaret, P. J. B.	Nougaret, P J B	1
Rhees, Morgan J.	Rhees, Morgan J	1
Cooksey, Richard.	Cooksey, Richard	1
Graves, W.	Graves, W	1
Kersaint, Armand-Guy	Kersaint, Armand-guy	1
Crookshanks, John.	Crookshanks, John	1
Rouse-Boughton, Charles William	Rouse-boughton, Charles William	1
Sempill, Hugh Sempill	Sempill, Hugh	1
Philadelphus, Theophilus.	Philadelphus, Theophilus	1
Paradés, Robert de	Paradés, Robert De	1
Amhurst, N.	Amhurst, N	1
Hawke, Edward Hawke	Hawke, Edward	1
Chaumareix, Jean-Hugues Duroy de	Chaumareix, Jean-hugues Duroy De	1
Spanaugle, John.	Spanaugle, John	1
Nickolls, Robert Boucher.	Nickolls, Robert Boucher	1
Young, W. A.	Young, W A	1
Knox, William.	Knox, William	1
De Coetlogon, C. E.	De Coetlogon, C E	1
Vesey, Agmondisham.	Vesey, Agmondisham	1
Beaufort, Louis de	Beaufort, Louis De	1
Müller, Johannes von	Müller, Johannes Von	1
Belle-Isle, Charles Louis Auguste de Fouquet	Belle-isle, Charles Louis Auguste De Fouquet	1
Soulès, François.	Soulès, François	1
Morins, Richard de	Morins, Richard De	1
Howgrave, Francis.	Howgrave, Francis	1
Lally Tollendal, Thomas Arthur de	Lally Tollendal, Thomas Arthur De	1
Ibn Taghrībirdī, Abū al-Maḥāsin Yūsuf	Ibn Taghrībirdī, Abū Al-maḥāsin Yūsuf	1
Dumont, Étienne	Dumont, étienne	1
Barrington, John Shute Barrington	Barrington, John Shute	1
Farmer, J.	Farmer, J	1
Neve, Philip.	Neve, Philip	1
Haller, Albrecht von	Haller, Albrecht Von	1
Émı̈n, Joseph	émı̈n, Joseph	1
Read, T.	Read, T	1
Malesherbes, Chrétien Guillaume de Lamoignon de	Malesherbes, Chrétien Guillaume De Lamoignon De	1
Beaugé, Jean de.	Beaugé, Jean De	1
Jourgniac Saint-Méard, François de	Jourgniac Saint-méard, François De	1
Turenne, Henri de La Tour d'Auvergne	Turenne, Henri De La Tour D'auvergne	1
Sliford, William.	Sliford, William	1
Cunningham, Alexander.	Cunningham, Alexander	1
Guiche, Armand de Gramont	Guiche, Armand De Gramont	1
Winsor, F. A.	Winsor, F A	1
Triveth, Nicolaus.	Triveth, Nicolaus	1
Ulloa, Antonio de	Ulloa, Antonio De	1
Tournefort, Joseph Pitton de	Tournefort, Joseph Pitton De	1
Nisbett, N.	Nisbett, N	1
Nimmo, William.	Nimmo, William	1
Noailles, Louis-Antoine de	Noailles, Louis-antoine De	1
Poulter, E.	Poulter, E	1
Kingsbury, Benjamin.	Kingsbury, Benjamin	1
Leonardo y Argensola, Bartolomé	Leonardo Y Argensola, Bartolomé	1
Archenholz, Johann Wilhelm von	Archenholz, Johann Wilhelm Von	1
Wetherall, John.	Wetherall, John	1
Pinto, Isaac de	Pinto, Isaac De	1
Mahomet, Sake Deen.	Mahomet, Sake Deen	1
O'Flattery, Patrick.	O'flattery, Patrick	1
O'Leary, Arthur	O'leary, Arthur	1
Hearn, Thomas.	Hearn, Thomas	1
Moore, Francis.	Moore, Francis	1
Busnot, Dominique.	Busnot, Dominique	1
Arcq, Philippe-Auguste de Sainte-Foix	Arcq, Philippe-auguste De Sainte-foix	1
Milliken, John.	Milliken, John	1
Telltruth, Jonathan.	Telltruth, Jonathan	1
Zimmermann, Eberhard August Wilhelm von	Zimmermann, Eberhard August Wilhelm Von	1
Stone, W.	Stone, W	1
Curioni, Antonio.	Curioni, Antonio	1
Young, Mary Julia.	Young, Mary Julia	1
Naismith, John.	Naismith, John	1
Lussan, Marguerite de	Lussan, Marguerite De	1
Meirs, John.	Meirs, John	1
Court de Gébelin, Antoine	Court De Gébelin, Antoine	1
Mercy-Argenteau, Florimond-Claude	Mercy-argenteau, Florimond-claude	1
Manwaring, Edward.	Manwaring, Edward	1
Manton, Thomas.	Manton, Thomas	1
Withy, N.	Withy, N	1
Garat, Dominique-Joseph	Garat, Dominique-joseph	1
Symson, David.	Symson, David	1
Sketchley, William.	Sketchley, William	1
Ridgway, James.	Ridgway, James	1
Winlaw, William.	Winlaw, William	1
Hall, R.	Hall, R	1
Turner, R.	Turner, R	1
Colcott, George.	Colcott, George	1
M'Farlan, John.	M'farlan, John	1
Blennerhassett, William.	Blennerhassett, William	1
Venner, Samuel.	Venner, Samuel	1
Bickerstaff, Isaac.	Bickerstaff, Isaac	1
La Bintinaie, Agathon Marie René de.	Bintinaie, Agathon Marie René De	1
Alembert, Jean Lerond d'	Alembert, Jean Lerond D'	1
Capellen, Joan Derk van der	Capellen, Joan Derk Van Der	1
Graves, John.	Graves, John	1
Lirou, Jean-François Espic de Lirou	Lirou, Jean-françois Espic De	1
Krusinśki, Judas Thaddaeus.	Krusinśki, Judas Thaddaeus	1
Desroches de Parthenay, Jean-Baptiste	Desroches De Parthenay, Jean-baptiste	1
Yeats, G. D.	Yeats, G D	1
Cabrera, Juan Tomás Enríquez de	Cabrera, Juan Tomás Enríquez De	1
Jones, Lewis Tobias.	Jones, Lewis Tobias	1
Accarias de Sérionne, Jacques	Accarias De Sérionne, Jacques	1
Oldfield, T. H. B.	Oldfield, T H B	1
La Mottraye, Aubry de	Mottraye, Aubry De	1
Devérité, Louis-Alexandre	Devérité, Louis-alexandre	1
St⁰ahlberg, Georg Georgson.	St⁰ahlberg, Georg Georgson	1
Francia, Francis.	Francia, Francis	1
Randal, Thomas.	Randal, Thomas	1
Neale, Hannah.	Neale, Hannah	1
Hénault, Charles-Jean-François	Hénault, Charles-jean-françois	1
La Fare, Charles-Auguste	Fare, Charles-auguste	1
Denis, Jean-Baptiste	Denis, Jean-baptiste	1
Artis, Gabriel d'	Artis, Gabriel D'	1
Le Scène-Desmaisons, Jacques	Le Scène-desmaisons, Jacques	1
Perreciot, Claude-Joseph	Perreciot, Claude-joseph	1
Borghese, Antonio D. R.	Borghese, Antonio D R	1
Mirabeau, Gabriel-Honoré de Riquetti	Mirabeau, Gabriel-honoré De Riquetti	1
Saint-Maurice de Saint-Leu, de	Saint-maurice De Saint-leu, De	1
Orem, William.	Orem, William	1
Surville, Louis-Charles de Hautefort	Surville, Louis-charles De Hautefort	1
O'Keeffe, J. A.	O'keeffe, J A	1
Gorgy, Jean-Claude	Gorgy, Jean-claude	1
Krusínski, Judas Thaddaeus.	Krusínski, Judas Thaddaeus	1
Wise, Thomas Turner.	Wise, Thomas Turner	1
Jung, Philippe.	Jung, Philippe	1
La Marche, Jean François de	Marche, Jean François De	1
Ferguson, C.	Ferguson, C	1
Ramel, Jean-Pierre	Ramel, Jean-pierre	1
Bethel, Isaac Burke.	Bethel, Isaac Burke	1
Euzénou de Kersalaun, Jean-Vincent	Euzénou De Kersalaun, Jean-vincent	1
Oldbottom, Obadiah.	Oldbottom, Obadiah	1
Archdall, N.	Archdall, N	1
Short, J.	Short, J	1
Raimbert, M.	Raimbert, M	1
Du Roveray, Jaques-Antoine	Du Roveray, Jaques-antoine	1
Hicks, Francis.	Hicks, Francis	1
Cobbe, Richard.	Cobbe, Richard	1
Dennett, R.	Dennett, R	1
Catcott, A. S.	Catcott, S	1
Wheelock, Matthew.	Wheelock, Matthew	1
MacAulay, Alexander	Macaulay, Alexander	1
Spencer, George William.	Spencer, George William	1
Venault de Charmilly, P. F.	Venault De Charmilly, P F	1
Heckford, William.	Heckford, William	1
La Fayette, Marie Joseph Paul Roche Yves Gilbert Du Motier	Fayette, Marie Joseph Paul Roche Yves Gilbert Du Motier	1
Diot, H. E.	Diot, H E	1
Downing, Clement.	Downing, Clement	1
Louvreleul, Jean-Baptiste	Louvreleul, Jean-baptiste	1
Gradin, Arvid.	Gradin, Arvid	1
Upton, Catharine.	Upton, Catharine	1
Croft, R.	Croft, R	1
Cowley, Charlotte.	Cowley, Charlotte	1
Kirkpatrick, Robert.	Kirkpatrick, Robert	1
Dawes, M.	Dawes, M	1
Punderson, Ebenezer.	Punderson, Ebenezer	1
Caddel, Robert.	Caddel, Robert	1
Rutherfurd, John.	Rutherfurd, John	1
Rouire, Jean.	Rouire, Jean	1
Cobbold, John Spencer.	Cobbold, John Spencer	1
Newcome, Susanna.	Newcome, Susanna	1
Stacpoole, George.	Stacpoole, George	1
Dubos, abbé	Dubos, Abbé	1
Gutheridge, James.	Gutheridge, James	1
Belfour, John.	Belfour, John	1
Beaumarchais, Pierre Augustin Caron de	Beaumarchais, Pierre Augustin Caron De	1
Searle, Charles.	Searle, Charles	1
Malet, Jean-Roland.	Malet, Jean-roland	1
Robson, Joseph.	Robson, Joseph	1
Bobbin, Tim.	Bobbin, Tim	1
Owen, W.	Owen, W	1
Hurtley, Thomas.	Hurtley, Thomas	1
Hewat, Alexander.	Hewat, Alexander	1
Thumb, Thomas.	Thumb, Thomas	1
Latocnaye, de.	Latocnaye, De	1
Aumont, J. B. d'.	Aumont, J B D'	1
Uring, Nathaniel.	Uring, Nathaniel	1
Saint Pierre, Charles Irénée Castel de	Saint Pierre, Charles Irénée Castel De	1
Barrow, Joseph Charles.	Barrow, Joseph Charles	1
M'Ure, John.	M'ure, John	1
Glave-Kolbielski, Karol Fryderyk	Glave-kolbielski, Karol Fryderyk	1
Seze, Raymond de	Seze, Raymond De	1
Auld, William.	Auld, William	1
Willis, R. Legge.	Willis, R Legge	1
Plantavit de La Pause, Guillaume	Plantavit De La Pause, Guillaume	1
Taitt, Alexander.	Taitt, Alexander	1
Reck, Philipp Georg Friedrich von	Reck, Philipp Georg Friedrich Von	1
Payba, Abraham.	Payba, Abraham	1
Fischer von Erlach, Johann Bernhard	Fischer Von Erlach, Johann Bernhard	1
Seytfort, C. G.	Seytfort, C G	1
Trapaud, Elisha.	Trapaud, Elisha	1
McLoughlin, Martin	Mcloughlin, Martin	1
Macleod, Hugh.	Macleod, Hugh	1
Palissot de Montenoy, Charles	Palissot De Montenoy, Charles	1
Maclean, Neil.	Maclean, Neil	1
Rawlins, Gershom.	Rawlins, Gershom	1
Grandpre, John.	Grandpre, John	1
Mackensie, Simon.	Mackensie, Simon	1
Axford, John.	Axford, John	1
Pechel, Samuel.	Pechel, Samuel	1
German, Thomas.	German, Thomas	1
Townsend, George.	Townsend, George	1
MacFarlan, Robert	Macfarlan, Robert	1
MacDonald, John	Macdonald, John	1
MacCurtin, Hugh	Maccurtin, Hugh	1
Decker, Paul.	Decker, Paul	1
Eunson, G.	Eunson, G	1
M'Cormick, Charles	M'cormick, Charles	1
Owen, J.	Owen, J	1
Larkins, William.	Larkins, William	1
Mastin, John.	Mastin, John	1
Bruce, John.	Bruce, John	1
Ayloffe, W.	Ayloffe, W	1
Nash, Treadway Russell.	Nash, Treadway Russell	1
Allwood, Philip.	Allwood, Philip	1
Espagnac, Marc-René-Marie d'Amarzit de Sahuguet d'	Espagnac, Marc-rené-marie D'amarzit De Sahuguet D'	1
Power, Richard.	Power, Richard	1
Willis, Henry Norton.	Willis, Henry Norton	1
Ducrest, Charles-Louis	Ducrest, Charles-louis	1
Horn, John.	Horn, John	1
McCulloh, Henry	Mcculloh, Henry	1
Adamson, H.	Adamson, H	1
Wise, R.	Wise, R	1
Bareau de Girac, François	Bareau De Girac, François	1
Wellesley, Richard Wellesley	Wellesley, Richard	1
Claustre, André de.	Claustre, André De	1
Greenwood, J.	Greenwood, J	1
Chénier, Louis de	Chénier, Louis De	1
Calvert, Matthias.	Calvert, Matthias	1
Shepherd, R.	Shepherd, R	1
Guys, Pierre-Alphonse	Guys, Pierre-alphonse	1
Clavière, Étienne	Clavière, étienne	1
Charrier, J. Samuel.	Charrier, J Samuel	1
Greenwood, John Cox.	Greenwood, John Cox	1
Hutchesson, Mann.	Hutchesson, Mann	1
Fall, Robert.	Fall, Robert	1
Porterfield, James.	Porterfield, James	1
Corn-cob, Jonathan.	Corn-cob, Jonathan	1
Slush, Barnaby.	Slush, Barnaby	1
Rodney, George Brydges Rodney	Rodney, George Brydges	1
MacNeven, William James	Macneven, William James	1
De Grey, Amabel Hume-Campbell	De Grey, Amabel Hume-campbell	1
Jourgniac Saint-Méard, François de	Jourgniac Saint-méard, François De	1
Dandridge, Isaac.	Dandridge, Isaac	1
Verdad, Pedro de la.	Verdad, Pedro De La	1
Potter, R.	Potter, R	1
Radcliff, Ebenezer.	Radcliff, Ebenezer	1
Yonge, Francis.	Yonge, Francis	1
Ferrand, Antoine-François-Claude	Ferrand, Antoine-françois-claude	1
McKenna, Theobald	Mckenna, Theobald	1
La Boëtie, Etienne de.	Boëtie, Etienne De	1
Iliff, Edward Henry.	Iliff, Edward Henry	1
Chamberlen, Paul.	Chamberlen, Paul	1
Home, Charles.	Home, Charles	1
Le Mercier, Magdalen.	Le Mercier, Magdalen	1
Caraccioli, Charles Alexander.	Caraccioli, Charles Alexander	1
Boisgelin de Cucé, Jean de Dieu-Raymond de	Boisgelin De Cucé, Jean De Dieu-raymond De	1
Ford, Emanuel.	Ford, Emanuel	1
Lindsay, W. C.	Lindsay, W C	1
Gabriel, R. B.	Gabriel, R B	1
Edmeston, William.	Edmeston, William	1
Phelps, William.	Phelps, William	1
Swit, William.	Swit, William	1
Arnot, James.	Arnot, James	1
Hennessy, George.	Hennessy, George	1
Shanks, Archibald.	Shanks, Archibald	1
Adam-Lauder, Helen.	Adam-lauder, Helen	1
Douglas, Anne Jean.	Douglas, Anne Jean	1
MacLean, Allan	Maclean, Allan	1
Beauvais, Bertrand Poirier de	Beauvais, Bertrand Poirier De	1
Cockburne, Robert.	Cockburne, Robert	1
MacBean, William.	Macbean, William	1
Polhill, Charles.	Polhill, Charles	1
Parisot, Pierre-Curel	Parisot, Pierre-curel	1
Norris, John.	Norris, John	1
Stonestreet, George Griffin.	Stonestreet, George Griffin	1
Velly, Paul François.	Velly, Paul François	1
English, George.	English, George	1
Durell, D.	Durell, D	1
Hamilton, James Edward.	Hamilton, James Edward	1
Manuel, Louis-Pierre	Manuel, Louis-pierre	1
MacMahon, Hugh	Macmahon, Hugh	1
Destutt de Tracy, Antoine Louis Claude	Destutt De Tracy, Antoine Louis Claude	1
Greer, John.	Greer, John	1
Harris, R.	Harris, R	1
La Harpe, Jean-François de	Harpe, Jean-françois De	1
Battye, Thomas.	Battye, Thomas	1
Pescod, Joseph.	Pescod, Joseph	1
Crébillon, Claude Prosper Jolyot de	Crébillon, Claude Prosper Jolyot De	1
Yapp, B.	Yapp, B	1
O'Conor, Daniel Roderick.	O'conor, Daniel Roderick	1
Radclyffe, M.	Radclyffe, M	1
Damiens de Gomicourt, Auguste-Pierre	Damiens De Gomicourt, Auguste-pierre	1
Crowley, Miles.	Crowley, Miles	1
Gordon, Walter.	Gordon, Walter	1
Publicola, Horatius.	Publicola, Horatius	1
Bradney, Joseph.	Bradney, Joseph	1
Valabregue, Israël-Bernard de.	Valabregue, Israël-bernard De	1
M'Cleaver, Sawney	M'cleaver, Sawney	1
McFarlane, James	Mcfarlane, James	1
Jacotius, Desiderius.	Jacotius, Desiderius	1
Montlosier, François-Dominique de Reynaud	Montlosier, François-dominique De Reynaud	1
Lally-Tolendal, Trophime-Gerard	Lally-tolendal, Trophime-gerard	1
Lejeune, J.	Lejeune, J	1
Webster, H.	Webster, H	1
Heriot, J.	Heriot, J	1
McGill, William	Mcgill, William	1
Goodwin, R.	Goodwin, R	1
Chevrières, Jean-Guillaume de.	Chevrières, Jean-guillaume De	1
Lioy, Félix.	Lioy, Félix	1
Mayer, Charles-Joseph	Mayer, Charles-joseph	1
Saxby, Henry.	Saxby, Henry	1
Kennedy, Matthew.	Kennedy, Matthew	1
Gamble, Robert.	Gamble, Robert	1
Arias, Juan Luis.	Arias, Juan Luis	1
Clinch, William.	Clinch, William	1
Auckmuty, Robert.	Auckmuty, Robert	1
Dillon, Arthur-Roger	Dillon, Arthur-roger	1
Staunton, William.	Staunton, William	1
Applegarth, Robert.	Applegarth, Robert	1
Etches, John.	Etches, John	1
Fitz-Crambo, Patrick.	Fitz-crambo, Patrick	1
Holdsworth, E.	Holdsworth, E	1
Parker, E.	Parker, E	1
Figueiredo, Antonio Pereira de	Figueiredo, Antonio Pereira De	1
Gaynam, J.	Gaynam, J	1
Matthisson, Friedrich von.	Matthisson, Friedrich Von	1
Fuller, P.	Fuller, P	1
Hughes, Rice.	Hughes, Rice	1
Malouet, Pierre-Victor	Malouet, Pierre-victor	1
Elking, Henry.	Elking, Henry	1
Abreu de Galindo, Juan de.	Abreu De Galindo, Juan De	1
La Caille, Jean de.	Caille, Jean De	1
Costansó, Miguel.	Costansó, Miguel	1
Suckling, George.	Suckling, George	1
Bruce, Lewis.	Bruce, Lewis	1
Fitzpatrick, Thaddeus.	Fitzpatrick, Thaddeus	1
Combrune, Michael.	Combrune, Michael	1
Cranford, James.	Cranford, James	1
Bear, John.	Bear, John	1
Trydell, John.	Trydell, John	1
Owen, N.	Owen, N	1
Wycliffe, Thomas.	Wycliffe, Thomas	1
Sabourn, Reay.	Sabourn, Reay	1
Monier, Antoine Alexandre.	Monier, Antoine Alexandre	1
Cornwallis, Charles Cornwallis	Cornwallis, Charles	1
Tovey, D'Blossiers	Tovey, D'blossiers	1
Hall-Stevenson, John	Hall-stevenson, John	1
Voght, C.	Voght, C	1
[Emmet, Mary Anne	Emmet, Mary Anne	1
Ivers, Thomas.	Ivers, Thomas	1
Weatherhead, Lawrence.	Weatherhead, Lawrence	1
Heckforth, Reymer.	Heckforth, Reymer	1
Kenrick, W.	Kenrick, W	1
Triebner, Christopher Frederic.	Triebner, Christopher Frederic	1
Moir, J.	Moir, J	1
Salt, Aylmer.	Salt, Aylmer	1
Van Leute, William.	Van Leute, William	1
Standen, Joseph.	Standen, Joseph	1
Revel, James.	Revel, James	1
Hamill, William.	Hamill, William	1
Alembert, Jean Le Rond d'	Alembert, Jean Le Rond D'	1
Averell, W.	Averell, W	1
Ronsard, Pierre de	Ronsard, Pierre De	1
[Godet, Giles]	Godet, Giles	1
Udall, William.	Udall, William	1
[Bennet, Henry	Bennet, Henry	1
[Deye, William]	Deye, William	1
Gwynneth, John.	Gwynneth, John	1
Hitching, Thomas.	Hitching, Thomas	1
Mayenne, Henri de Lorraine	Mayenne, Henri De Lorraine	1
Rochfort, Luke.	Rochfort, Luke	1
Taylor, John.	Taylor, John	1
Shmid von Schmiedebach, Augustin.	Shmid Von Schmiedebach, Augustin	1
Buonaccorsi, Andrea.	Buonaccorsi, Andrea	1
Tailboys, Samuel.	Tailboys, Samuel	1
Rejaule, V.	Rejaule, V	1
Elliots, William.	Elliots, William	1
Russell, Thomas.	Russell, Thomas	1
Zouche of Harringworth, Edward La Zouche	Zouche Of Harringworth, Edward La	1
Donne, George.	Donne, George	1
Crimsal, Richard.	Crimsal, Richard	1
Aston of Forfar, Walter Aston	Aston Of Forfar, Walter	1
Scot, John.	Scot, John	1
Rhodes, Math.	Rhodes, Math	1
Chambers, John.	Chambers, John	1
Squire, John.	Squire, John	1
Gurth, Alexander.	Gurth, Alexander	1
Trolloppe, Thomas.	Trolloppe, Thomas	1
Milles, Tho.	Milles, Tho	1
Langley, Thomas.	Langley, Thomas	1
Caddell, Peter.	Caddell, Peter	1
Lingham, John.	Lingham, John	1
Bilbrough, John.	Bilbrough, John	1
Cipriano, Giovanni.	Cipriano, Giovanni	1
Carter, Richard.	Carter, Richard	1
Étampes-Valençay, Léonor d'	Étampes-valençay, Léonor D'	1
Mill, Tom.	Mill, Tom	1
Muggins, William.	Muggins, William	1
Prempart, Jacques.	Prempart, Jacques	1
Sterrie, D.	Sterrie, D	1
Ofwod, Stephen.	Ofwod, Stephen	1
Studley, Christopher.	Studley, Christopher	1
Fougasses, Thomas de.	Fougasses, Thomas De	1
La Popelinière, Lancelot-Voisin	Popelinière, Lancelot-voisin	1
Oldenbarnevelt, Johan van	Oldenbarnevelt, Johan Van	1
Montmartin, Esaïe du Mats de.	Montmartin, Esaïe Du Mats De	1
Vignier, Nicolas.	Vignier, Nicolas	1
Kelton, Arthur.	Kelton, Arthur	1
Wittenhorst, Walraven van	Wittenhorst, Walraven Van	1
Waerdenburgh, Dirk van.	Waerdenburgh, Dirk Van	1
Kempe, William.	Kempe, William	1
Jonghe, Ellert de.	Jonghe, Ellert De	1
Tyrone, Hugh O'Neill	Tyrone, Hugh O'neill	1
Guise, François de Lorraine	Guise, François De Lorraine	1
Kirkham, William.	Kirkham, William	1
Loper, Christian.	Loper, Christian	1
Alba, Fernando Alvarez de Toledo	Alba, Fernando Alvarez De Toledo	1
Stubbes, Phillip.	Stubbes, Phillip	1
Stella, Johannes.	Stella, Johannes	1
Soranzo, Lazzaro.	Soranzo, Lazzaro	1
Góis, Damião de	Góis, Damião De	1
Cotton, Roger.	Cotton, Roger	1
Spilbergen, Joris van	Spilbergen, Joris Van	1
Seton, John.	Seton, John	1
Sully, Maximilien de Béthune	Sully, Maximilien De Béthune	1
Powel, Daniel.	Powel, Daniel	1
Dalechamp, Caleb.	Dalechamp, Caleb	1
Meara, Dermitius.	Meara, Dermitius	1
Brereton, Henry.	Brereton, Henry	1
Derricke, John.	Derricke, John	1
Thémines, Pons de Lauzière	Thémines, Pons De Lauzière	1
Lesdiguières, François de Bonne	Lesdiguières, François De Bonne	1
Nettles, Stephen.	Nettles, Stephen	1
Milton, Richard.	Milton, Richard	1
Valera, Cipriano de	Valera, Cipriano De	1
Harchies, Josse de	Harchies, Josse De	1
Loiseau de Tourval, Jean.	Loiseau De Tourval, Jean	1
Zárate, Agustin de	Zárate, Agustin De	1
Wilkinson, Edw.	Wilkinson, Edw	1
De la Warr, Thomas West	De La Warr, Thomas West	1
Webbe, William.	Webbe, William	1
La Place, Pierre de	Place, Pierre De	1
Churchson, John.	Churchson, John	1
Laudonnière, René Goulaine de.	Laudonnière, René Goulaine De	1
Hainault, Jean de.	Hainault, Jean De	1
Billerbeg, Franciscus de.	Billerbeg, Franciscus De	1
Castanheda, Fer~nao Lopes de	Castanheda, Fer~nao Lopes De	1
Conestaggio, Gerolamo Franchi di.	Conestaggio, Gerolamo Franchi Di	1
[Lightfoot, William].	Lightfoot, William	1
Belloy, Pierre de	Belloy, Pierre De	1
Marnix van St. Aldegonde, Philips van	Marnix Van St Aldegonde, Philips Van	1
Cottington, R.	Cottington, R	1
Le Challeux, Nicolas.	Le Challeux, Nicolas	1
Gurney, Arthur.	Gurney, Arthur	1
Meteren, Emmanuel van	Meteren, Emmanuel Van	1
Du Nesme, Jean.	Du Nesme, Jean	1
Daunce, Edward.	Daunce, Edward	1
Clere-Ville, Bartholomé de.	Clere-ville, Bartholomé De	1
Geuffroy, Antoine.	Geuffroy, Antoine	1
Blandie, William.	Blandie, William	1
Isselt, Michael von	Isselt, Michael Von	1
Guevara, Antonio de	Guevara, Antonio De	1
Droeshout, John.	Droeshout, John	1
Schomberg, Henri de	Schomberg, Henri De	1
Verslyn, Francis.	Verslyn, Francis	1
Speed, Joshua.	Speed, Joshua	1
Escalante, Bernardino de	Escalante, Bernardino De	1
Scott, Edmund.	Scott, Edmund	1
Granvelle, Antoine Perrenot de	Granvelle, Antoine Perrenot De	1
Aske, James.	Aske, James	1
Avila y Çuñiga, Luis de	Avila Y Çuñiga, Luis De	1
Powel, Joan.	Powel, Joan	1
Byard, George.	Byard, George	1
