original	polished	Count
Rous, Thomas Bates.	Rous, Thomas Bates	5
Gordon, Robert Home.	Gordon, Robert Home	5
Duff, George.	Duff, George	5
Lay-hand.	Lay-hand	5
Gilborne, John.	Gilborne, John	5
Arwaker, Edmund.	Arwaker, Edmund	5
Montagu, George Brudenell Montagu	Montagu, George Brudenell	5
Lane, A.	Lane, A	5
Gainer, Mary.	Gainer, Mary	5
Ramondon, Lewis.	Ramondon, Lewis	5
McEuen, James.	Mceuen, James	5
Annesley, Maurice.	Annesley, Maurice	5
Bird, Joseph.	Bird, Joseph	5
Lawe, Robert.	Lawe, Robert	5
Stalker, Samuel.	Stalker, Samuel	5
Rice, John.	Rice, John	5
Sabourn, Reay.	Sabourn, Reay	5
Sayer, Edward.	Sayer, Edward	5
Well-wisher to Sir John, and All That Love Him.	Well-wisher To Sir John, And All That Love Him	5
O'Gallagher, Felix.	O'gallagher, Felix	5
Walker, Ralph.	Walker, Ralph	5
Lechmere, Nicholas Lechmere	Lechmere, Nicholas	5
Young Man.	Young Man	5
Learned divine.	Learned Divine	5
Gentleman in Dublin.	Gentleman In Dublin	5
Ford, T.	Ford, T	5
Saunders, James.	Saunders, James	5
Beare, Nicholas.	Beare, Nicholas	5
Hoofnail, John.	Hoofnail, John	5
Williams, Ralph.	Williams, Ralph	5
Ingmethorpe, Thomas.	Ingmethorpe, Thomas	5
Pocklington, John.	Pocklington, John	5
Littleton, Edward Littleton	Littleton, Edward	5
Finch of Fordwich, John Finch	Finch Of Fordwich, John	5
Dent, Arthur.	Dent, Arthur	5
Gresham, Edward.	Gresham, Edward	5
Peryn, William.	Peryn, William	5
Averell, W.	Averell, W	5
Rolland, John.	Rolland, John	5
Panke, John.	Panke, John	5
Frende, Gabriel.	Frende, Gabriel	5
Arias, Francisco.	Arias, Francisco	5
Clay, Thomas.	Clay, Thomas	5
Falckenburg, Jakob.	Falckenburg, Jakob	5
Gee, Alexander.	Gee, Alexander	5
Gwynneth, John.	Gwynneth, John	5
Lookes, John.	Lookes, John	5
Reeve, Tho.	Reeve, Tho	5
Stoughton, Thomas.	Stoughton, Thomas	5
Stubbes, Philip.	Stubbes, Philip	5
Taylor, Augustine.	Taylor, Augustine	5
Ker, George.	Ker, George	5
Folkingham, W.	Folkingham, W	5
Anderton, Lawrence.	Anderton, Lawrence	5
Eburne, Richard.	Eburne, Richard	5
Multibibus, Blasius.	Multibibus, Blasius	5
Dalechamp, Caleb.	Dalechamp, Caleb	5
Beauvais, Charles de.	Beauvais, Charles De	5
Blackborow, Peter.	Blackborow, Peter	5
Whately, Thomas.	Whately, Thomas	5
Biddle, Ester.	Biddle, Ester	5
Childrey, J.	Childrey, J	5
Dole, Dorcas.	Dole, Dorcas	5
Benbrigge, John.	Benbrigge, John	5
Booth, William.	Booth, William	5
Boteler, Nathaniel.	Boteler, Nathaniel	5
Cheesman, Christopher.	Cheesman, Christopher	5
Corss, James.	Corss, James	5
Hinde, Samuel.	Hinde, Samuel	5
Duke, Francis.	Duke, Francis	5
[Fox, George, elder]	Fox, George Elder]	5
Hunton, Samuel.	Hunton, Samuel	5
Ledgingham, Robert.	Ledgingham, Robert	5
Matthew, Edward.	Matthew, Edward	5
Mingzeis, Alexander.	Mingzeis, Alexander	5
Norwood, Richard, mathematician	Norwood, Richard Mathematician	5
O'Dowde, Thomas.	O'dowde, Thomas	5
Shewring, Adam.	Shewring, Adam	5
Toldervy, John.	Toldervy, John	5
Townsend, Sampson.	Townsend, Sampson	5
Walsh, Peter.	Walsh, Peter	5
Willoughby of Parham, Francis Willoughby	Willoughby Of Parham, Francis	5
Warr, John.	Warr, John	5
Elborow, Thomas.	Elborow, Thomas	5
Oldys, Alexander.	Oldys, Alexander	5
Corbet, Roger.	Corbet, Roger	5
Knight, Val.	Knight, Val	5
Philo-Caledon.	Philo-caledon	5
Pettit, Edward.	Pettit, Edward	5
Cardell, John.	Cardell, John	5
Wingfield, Augustus.	Wingfield, Augustus	5
Canaries, James.	Canaries, James	5
Higden, Henry.	Higden, Henry	5
Ragg, Isaac.	Ragg, Isaac	5
Stirrup, Thomas.	Stirrup, Thomas	5
Grebner, Paul.	Grebner, Paul	5
Farmer, Ralph.	Farmer, Ralph	5
Calfine, Giles.	Calfine, Giles	5
Harrison, Joseph.	Harrison, Joseph	5
Hotchkis, Thomas.	Hotchkis, Thomas	5
Killcop, Thomas.	Killcop, Thomas	5
Steuart, Adam.	Steuart, Adam	5
Hopton, Ralph Hopton	Hopton, Ralph	5
Scrivener, Matthew.	Scrivener, Matthew	5
Cutts, John Cutts	Cutts, John	5
Nunnes, Thomas.	Nunnes, Thomas	5
Cope, Walter.	Cope, Walter	5
Cohen, L. B.	Cohen, L. B	5
Debbieg, Hugh.	Debbieg, Hugh	5
Senex, Mary.	Senex, Mary	4
Walcot, William.	Walcot, William	4
Fitz-Gerald, Maurice.	Fitz-gerald, Maurice	4
Chicheley, Richard.	Chicheley, Richard	4
Jebb, S.	Jebb, S	4
Vernes, F.	Vernes, F	4
Wachsel, Gustav Anton.	Wachsel, Gustav Anton	4
Freke, John.	Freke, John	4
Boyer, P.	Boyer, P	4
Pidding, James.	Pidding, James	4
Howe, William Howe	Howe, William	4
Durell, D.	Durell, D	4
Durette, François Parrain de.	Durette, François Parrain De	4
Walker, Nathan.	Walker, Nathan	4
Osborne, Thomas, d. 1767.	Osborne, Thomas D.	4
Du Ploiche, Pierre.	Du Ploiche, Pierre	4
Proast, Jonas.	Proast, Jonas	4
Hodgson, E.	Hodgson, E	4
Owen, Vin.	Owen, Vin	4
Cobbe, William.	Cobbe, William	4
Newnam, William.	Newnam, William	4
Janes, Thomas.	Janes, Thomas	4
Chessels, Helen.	Chessels, Helen	4
Simson, William.	Simson, William	4
Middleton, Charles Theodore.	Middleton, Charles Theodore	4
M'Dowal, John.	M'dowal, John	4
[Maul, Alexander].	Maul, Alexander]	4
[M'Kie, John	M'kie, John	4
[Home, William	Home, William	4
Gordon, George Gordon	Gordon, George	4
[Scot, William	Scot, William	4
Russel, William Augustus.	Russel, William Augustus	4
Cordier, Mathurin, 1479-1564.	Cordier, Mathurin -	4
Ward, Caesar.	Ward, Caesar	4
MacDonald, Colin.	Macdonald, Colin	4
Duff, Archibald.	Duff, Archibald	4
Stockhore, Herbert.	Stockhore, Herbert	4
[Goodwin, Alexander].	Goodwin, Alexander]	4
[Fraser, John]	Fraser, John]	4
[Murdoch, John]	Murdoch, John]	4
Falconer of Halkertoun, William Falconer	Falconer Of Halkertoun, William	4
Macnair, Robert.	Macnair, Robert	4
Brebner, Alexander.	Brebner, Alexander	4
Russen, Benjamin.	Russen, Benjamin	4
Fleming, R.	Fleming, R	4
Bosman, Willem.	Bosman, Willem	4
Bunth, Christopher Daniel.	Bunth, Christopher Daniel	4
Fleming, William.	Fleming, William	4
Fall, Robert.	Fall, Robert	4
High German Artist.	High German Artist	4
Chandler, William.	Chandler, William	4
Foster, Mark.	Foster, Mark	4
Herries, John.	Herries, John	4
Fox, Bohun.	Fox, Bohun	4
Cerri, Urbano.	Cerri, Urbano	4
Blyde, Henry.	Blyde, Henry	4
Wight, Andrew.	Wight, Andrew	4
Lamboll, William.	Lamboll, William	4
Stidson, George.	Stidson, George	4
[Cash, Thomas]	Cash, Thomas]	4
Stephens, Thomas.	Stephens, Thomas	4
Ballamie, Richard.	Ballamie, Richard	4
Stewardson, William.	Stewardson, William	4
Gautier de Faget.	Gautier De Faget	4
Cobin, A.	Cobin, A	4
Howgill, Mary.	Howgill, Mary	4
Calet, Jean Jacques.	Calet, Jean Jacques	4
Scott, Joseph.	Scott, Joseph	4
Chesselden, John.	Chesselden, John	4
Tanguy de la Boissière, C. C.	Tanguy De La Boissière, C. C	4
Portius.	Portius	4
Varnum, James M.	Varnum, James M	4
Citizen of New York.	Citizen Of New York	4
Peddle, M.	Peddle, M	4
Griswold, Alexander V.	Griswold, Alexander V	4
Noel, Garrat.	Noel, Garrat	4
Whittemore, Joseph.	Whittemore, Joseph	4
Juvenis.	Juvenis	4
Telltruth, Timothy.	Telltruth, Timothy	4
Stafford, Cornelius William.	Stafford, Cornelius William	4
Mentor.	Mentor	4
Hanley.	Hanley	4
Robinson, Nathaniel.	Robinson, Nathaniel	4
Léonard, T.	Léonard, T	4
Philadelphian.	Philadelphian	4
Wiseman, Billy.	Wiseman, Billy	4
Vance, Thomas.	Vance, Thomas	4
Chemin-Dupontès, J.-B.	Chemin-dupontès, J.-b	4
Mechanic.	Mechanic	4
Mein, John.	Mein, John	4
Ray, Nicholas.	Ray, Nicholas	4
Roberts, R.	Roberts, R	4
Chater, John.	Chater, John	4
Watchman.	Watchman	4
Stevenson, Roger.	Stevenson, Roger	4
Cogan, T.	Cogan, T	4
Stout, Benjamin.	Stout, Benjamin	4
Thrum, Tam.	Thrum, Tam	4
Humdrum, Humphrey.	Humdrum, Humphrey	4
Arnold, Richard.	Arnold, Richard	4
Hough, Simon.	Hough, Simon	4
Sidney.	Sidney	4
Hillier, Richard.	Hillier, Richard	4
Burch, Thomas.	Burch, Thomas	4
Moore, Francis.	Moore, Francis	4
Evans, J.	Evans, J	4
Efford, W.	Efford, W	4
Knipe, Rest.	Knipe, Rest	4
Lesbros de la Versane, Louis.	Lesbros De La Versane, Louis	4
Muir, Anne.	Muir, Anne	4
[Legg, John	Legg, John	4
Graves, W.	Graves, W	4
West, Joshua.	West, Joshua	4
Kenton, James.	Kenton, James	4
Free Burgess.	Free Burgess	4
Delaval, Thomas.	Delaval, Thomas	4
Games, Edward.	Games, Edward	4
Seguin, James.	Seguin, James	4
Phipps, Joseph.	Phipps, Joseph	4
Harvie, Mary.	Harvie, Mary	4
Barwis, Jackson.	Barwis, Jackson	4
Hardie, David.	Hardie, David	4
Boësnier de la Touche, Henry.	Boësnier De La Touche, Henry	4
Blackett, Mary Dawes.	Blackett, Mary Dawes	4
Grigg, J.	Grigg, J	4
Ketelby, Samuel.	Ketelby, Samuel	4
Cowe, James.	Cowe, James	4
Howgrave, Francis.	Howgrave, Francis	4
Steele, Joshua.	Steele, Joshua	4
Glazebrook, J.	Glazebrook, J	4
Gentleman of Christ-Church College in Oxford.	Gentleman Of Christ-church College In Oxford	4
Taitt, Alexander.	Taitt, Alexander	4
Griffin of Braybrooke, Edward Griffin	Griffin Of Braybrooke, Edward	4
Quinton, John.	Quinton, John	4
Walder, James.	Walder, James	4
Mould, Bernard.	Mould, Bernard	4
Gingle, Jacob.	Gingle, Jacob	4
Boeswillibald, Johann Hieronymus.	Boeswillibald, Johann Hieronymus	4
Gibert, É.	Gibert, É	4
Musgrave, Agnes.	Musgrave, Agnes	4
Seward, William Wenman.	Seward, William Wenman	4
Lejeune, J.	Lejeune, J	4
Yeoman of Kent.	Yeoman Of Kent	4
Connelly, Thomas.	Connelly, Thomas	4
Brooke, Edward.	Brooke, Edward	4
Noble, Charles Frederick.	Noble, Charles Frederick	4
Pepper, W.	Pepper, W	4
Chalmer, John.	Chalmer, John	4
Bryson, T.	Bryson, T	4
Boswell, George.	Boswell, George	4
Rusby, John.	Rusby, John	4
Luffman, J.	Luffman, J	4
Arnay, Jean Rodolphe d'.	Arnay, Jean Rodolphe D'	4
Dancer, Thomas.	Dancer, Thomas	4
Knight, R.	Knight, R	4
Matthew, Thomas.	Matthew, Thomas	4
Uvedale, Thomas.	Uvedale, Thomas	4
Burroughs, Humphrey.	Burroughs, Humphrey	4
Lawrence, Herbert.	Lawrence, Herbert	4
Buchan, Mary.	Buchan, Mary	4
Ogilvie, Thomas.	Ogilvie, Thomas	4
Gatton, Benjamin.	Gatton, Benjamin	4
Harman, Isaac.	Harman, Isaac	4
M'Kinnon, Charles.	M'kinnon, Charles	4
Cross-grove, Henry.	Cross-grove, Henry	4
Butterworth, Lawrence.	Butterworth, Lawrence	4
Nobleman.	Nobleman	4
Dafydd, Thomas.	Dafydd, Thomas	4
Nodin, John.	Nodin, John	4
Cooper, A.	Cooper, A	4
Oldenburgh, Edward.	Oldenburgh, Edward	4
Sastres, Francesco.	Sastres, Francesco	4
Cumpsty, Andrew.	Cumpsty, Andrew	4
Roe, Richard.	Roe, Richard	4
Clavering, Robert.	Clavering, Robert	4
Eadon, John.	Eadon, John	4
Kingsbury, Benjamin.	Kingsbury, Benjamin	4
Neale, Hannah.	Neale, Hannah	4
Yeoman, Thomas.	Yeoman, Thomas	4
Belloni, Giovanni Angelo.	Belloni, Giovanni Angelo	4
Boosey, Thomas.	Boosey, Thomas	4
Sayers, F.	Sayers, F	4
Palermo, Evangelista.	Palermo, Evangelista	4
Tuting, William.	Tuting, William	4
Fawconer, Thomas.	Fawconer, Thomas	4
Pattison, Samuel.	Pattison, Samuel	4
Hansard, Hugh Josiah.	Hansard, Hugh Josiah	4
Vanière, J.	Vanière, J	4
Exton, Brudenell.	Exton, Brudenell	4
Hughes, Rice.	Hughes, Rice	4
Cook, Moses.	Cook, Moses	4
Lott, Yeoman.	Lott, Yeoman	4
Lusignan, Sauveur.	Lusignan, Sauveur	4
Craufurd, Q.	Craufurd, Q	4
Motherby, G.	Motherby, G	4
Worsdale, John.	Worsdale, John	4
Northcote, Thomas.	Northcote, Thomas	4
Mountfort, David.	Mountfort, David	4
Marconi, Giuseppe Loreto.	Marconi, Giuseppe Loreto	4
Brent, Charles.	Brent, Charles	4
Hurd, William.	Hurd, William	4
Banks, Jonathan.	Banks, Jonathan	4
Brockman, William.	Brockman, William	4
Born, Ignaz, Edler von	Born, Ignaz Edler Von	4
Ashley, James.	Ashley, James	4
Nab, Ralph.	Nab, Ralph	4
Sowden, Benjamin.	Sowden, Benjamin	4
Higgs, Joseph.	Higgs, Joseph	4
Nisbet, Gabriel.	Nisbet, Gabriel	4
Artist.	Artist	4
Coulthurst, Henry William.	Coulthurst, Henry William	4
Straiton, Arthur.	Straiton, Arthur	4
Sawbridge, Jacob.	Sawbridge, Jacob	4
Thomas, Rowley.	Thomas, Rowley	4
Hobhouse, Thomas.	Hobhouse, Thomas	4
Rannie, John.	Rannie, John	4
Heron, Mary.	Heron, Mary	4
Naismith, John.	Naismith, John	4
Rameau, Pierre.	Rameau, Pierre	4
Duck, Arthur.	Duck, Arthur	4
Hill, A.	Hill, A	4
Mein, Robert.	Mein, Robert	4
Berkeley, Henry.	Berkeley, Henry	4
Carter, Charles.	Carter, Charles	4
Skerret, Humphrey.	Skerret, Humphrey	4
Tattershall, Thomas.	Tattershall, Thomas	4
Key, George.	Key, George	4
Colepepyr, Robert.	Colepepyr, Robert	4
Manton, Thomas.	Manton, Thomas	4
Jordan, G. W.	Jordan, G. W	4
Collet, Samuel.	Collet, Samuel	4
Whiting, Thomas.	Whiting, Thomas	4
Hamilton, James Edward.	Hamilton, James Edward	4
Brown, J.	Brown, J	4
Hendy, James.	Hendy, James	4
Voght, C.	Voght, C	4
Rivet, William.	Rivet, William	4
Ferryman, Robt.	Ferryman, Robt	4
Cooke, Samuel.	Cooke, Samuel	4
Tavernier, John.	Tavernier, John	4
Pickering, W.	Pickering, W	4
Woolgar, William.	Woolgar, William	4
Amery, Thomas.	Amery, Thomas	4
Sinclair, John Gordon.	Sinclair, John Gordon	4
Riddoch, James.	Riddoch, James	4
Nihell, James.	Nihell, James	4
Dickson, D.	Dickson, D	4
Lee, Weyman.	Lee, Weyman	4
Sims, James.	Sims, James	4
Witty, John.	Witty, John	4
Rossell, Samuel.	Rossell, Samuel	4
Patriot of Ireland.	Patriot Of Ireland	4
Troughton, Thomas.	Troughton, Thomas	4
Houlbrook, William.	Houlbrook, William	4
Myles, William.	Myles, William	4
Campbell, Duncan.	Campbell, Duncan	4
Warrington, William.	Warrington, William	4
Thomas, M.	Thomas, M	4
Sneyd, Ralph.	Sneyd, Ralph	4
Jackson, W.	Jackson, W	4
Willock, Robert.	Willock, Robert	4
Whitfield, C.	Whitfield, C	4
Meredith, Nicholas.	Meredith, Nicholas	4
Norris, John.	Norris, John	4
Wilkinson, Joshua L.	Wilkinson, Joshua L	4
Broderick, Thomas.	Broderick, Thomas	4
Stephens, Hustcraft.	Stephens, Hustcraft	4
Burridge, Ezekiel.	Burridge, Ezekiel	4
Ivers, Thomas.	Ivers, Thomas	4
Hellen, Robert.	Hellen, Robert	4
Gage, Thomas Gage	Gage, Thomas	4
Le Marchant, William.	Le Marchant, William	4
Swift, Mead.	Swift, Mead	4
Rowley, Hercules.	Rowley, Hercules	4
Hey, J. van der.	Hey, J. Van Der	4
Lacy, Joseph.	Lacy, Joseph	4
O'Conner, Patrick.	O'conner, Patrick	4
Roe, James.	Roe, James	4
Wheatley, James.	Wheatley, James	4
Seacome, John.	Seacome, John	4
Guy, Richard.	Guy, Richard	4
Sworder, William.	Sworder, William	4
Vetch, William.	Vetch, William	4
Pitt, Villiers Clara.	Pitt, Villiers Clara	4
Hollingsworth, S.	Hollingsworth, S	4
Grosvenor, Richard Grosvenor	Grosvenor, Richard	4
Bruce, Lewis.	Bruce, Lewis	4
Bell, W.	Bell, W	4
Dickson, Stephen.	Dickson, Stephen	4
Stronge, James.	Stronge, James	4
Owen, Jonathan.	Owen, Jonathan	4
Huntley, George.	Huntley, George	4
Hunter, Robertus.	Hunter, Robertus	4
Walcot, James.	Walcot, James	4
Hewat, Alexander.	Hewat, Alexander	4
Fairburn, John.	Fairburn, John	4
Welcker, John.	Welcker, John	4
Thorley, John.	Thorley, John	4
Meadows, Samuel.	Meadows, Samuel	4
Walcott, John.	Walcott, John	4
Shiers, William.	Shiers, William	4
Furtado, John.	Furtado, John	4
Donaldson, J.	Donaldson, J	4
Barlow, E.	Barlow, E	4
Pearse, Robert.	Pearse, Robert	4
Pavey, John.	Pavey, John	4
Floyer, Philip.	Floyer, Philip	4
Elliot, N.	Elliot, N	4
Gilbank, W.	Gilbank, W	4
Kincaid, Alexander.	Kincaid, Alexander	4
Trapaud, Elisha.	Trapaud, Elisha	4
Hanway, Mary Ann.	Hanway, Mary Ann	4
Marshall, Joseph.	Marshall, Joseph	4
Martinet, J.F.	Martinet, J.f	4
Decker, Paul.	Decker, Paul	4
Zini, Saverio.	Zini, Saverio	4
Merlin.	Merlin	4
Harrison, Conyers.	Harrison, Conyers	4
Breviter, Thomas.	Breviter, Thomas	4
Barlow, Frederick.	Barlow, Frederick	4
Lay-Man.	Lay-man	4
Rodenhurst, T.	Rodenhurst, T	4
Fludger, John.	Fludger, John	4
Ayloffe, W.	Ayloffe, W	4
Alfred.	Alfred	4
Macartney, George Macartney	Macartney, George	4
Lawlor, L.	Lawlor, L	4
Okes, Thomas Verney.	Okes, Thomas Verney	4
Briscoe, Sophia.	Briscoe, Sophia	4
Gignoux, John.	Gignoux, John	4
Bird, T.	Bird, T	4
Heriot, J.	Heriot, J	4
Hooper, Jacob.	Hooper, Jacob	4
Farroe, D.	Farroe, D	4
Metford, James.	Metford, James	4
Du-Bois, P. B.	Du-bois, P. B	4
Labilliere, Peter.	Labilliere, Peter	4
Harrison, T.	Harrison, T	4
Costeker, John Littleton.	Costeker, John Littleton	4
Tell-Truth, Tom.	Tell-truth, Tom	4
Wale, Jeffery.	Wale, Jeffery	4
Friend to liberty.	Friend To Liberty	4
Hewerdine, Francis.	Hewerdine, Francis	4
Free citizen of Dublin.	Free Citizen Of Dublin	4
Fisher.	Fisher	4
Church of England man.	Church Of England Man	4
Boswell, William.	Boswell, William	4
Savill, William F.	Savill, William F	4
Clinch, William.	Clinch, William	4
Case, Charles.	Case, Charles	4
Earbery, Matthias.	Earbery, Matthias	4
Falconar, Magnus.	Falconar, Magnus	4
Hadding, John.	Hadding, John	4
Quélus, D.	Quélus, D	4
Makdougall, Barbara.	Makdougall, Barbara	4
Hamilton, Euphame.	Hamilton, Euphame	4
Blackwood, Alexander.	Blackwood, Alexander	4
Farquharson, Francis.	Farquharson, Francis	4
Herriot, Robert.	Herriot, Robert	4
Inhabitant.	Inhabitant	4
Nicol, Walter.	Nicol, Walter	4
Palm, Karl Josef von.	Palm, Karl Josef Von	4
Nicol, Alexander.	Nicol, Alexander	4
Morselli, Adriano.	Morselli, Adriano	4
Quaint, William.	Quaint, William	4
Hedinger, J. M.	Hedinger, J. M	4
Nichelson, William.	Nichelson, William	4
Haward, Samuel.	Haward, Samuel	4
Bermingham, John.	Bermingham, John	4
Iredell, Francis.	Iredell, Francis	4
Inglish, Isabella.	Inglish, Isabella	4
Newlands, John.	Newlands, John	4
Fac-Totum, Isaac.	Fac-totum, Isaac	4
Lesly, Thomas.	Lesly, Thomas	4
Ballantine, Katharine.	Ballantine, Katharine	4
Fraser, Euphame.	Fraser, Euphame	4
Arrot, John.	Arrot, John	4
Ker, Margaret.	Ker, Margaret	4
Blair, Grizel.	Blair, Grizel	4
Callendar, William.	Callendar, William	4
Erskine, Alexander.	Erskine, Alexander	4
Thomas, J.	Thomas, J	4
Pococke, R.	Pococke, R	4
Inglish, James.	Inglish, James	4
Macvicar, Neil.	Macvicar, Neil	4
Hume, Gustavus Rochfort.	Hume, Gustavus Rochfort	4
Holmes, C.	Holmes, C	4
Gretton, John.	Gretton, John	4
Grant, D.	Grant, D	4
Blancken, Gerard.	Blancken, Gerard	4
St. Quentin, Dominique de.	St. Quentin, Dominique De	4
Moore, Boyle.	Moore, Boyle	4
Citizen Randol.	Citizen Randol	4
Fleming, Hamilton.	Fleming, Hamilton	4
Poole, T.	Poole, T	4
Hervey, Frederic.	Hervey, Frederic	4
Parsons, John Weddell.	Parsons, John Weddell	4
Maclean, Mary.	Maclean, Mary	4
O'Neill, H.	O'neill, H	4
Turner, Naphtal.	Turner, Naphtal	4
M'Kenly, Henry.	M'kenly, Henry	4
Martin, R.	Martin, R	4
Macculloch, Roderick.	Macculloch, Roderick	4
Vandenbergh, Simon.	Vandenbergh, Simon	4
Hensby, H.	Hensby, H	4
Foster, Anthony.	Foster, Anthony	4
Polack, Abraham Isaak.	Polack, Abraham Isaak	4
Waker, Joseph.	Waker, Joseph	4
Strang, Robert.	Strang, Robert	4
Playfair, Robert.	Playfair, Robert	4
Ballingall, David.	Ballingall, David	4
Sinclair, Henrietta.	Sinclair, Henrietta	4
Duff, Lauchlan.	Duff, Lauchlan	4
Wemyss, David.	Wemyss, David	4
Brand, Robert.	Brand, Robert	4
Elphinstone, John Elphinstone	Elphinstone, John	4
Wemyss, James.	Wemyss, James	4
Wollaghan, Hugh.	Wollaghan, Hugh	4
Patterson, William.	Patterson, William	4
Beauvais.	Beauvais	4
Kinsey, John.	Kinsey, John	4
Cairncross, Hugh.	Cairncross, Hugh	4
Glasgow, Nathaniel.	Glasgow, Nathaniel	4
Jarvis, Tho.	Jarvis, Tho	4
Bermingham, Edward.	Bermingham, Edward	4
Justi, Johann Heinrich Gottlob von.	Justi, Johann Heinrich Gottlob Von	4
Herro, John.	Herro, John	4
MacGillivray, William.	Macgillivray, William	4
Garner, J.	Garner, J	4
Heron, William.	Heron, William	4
Killigrew, Ferdinando.	Killigrew, Ferdinando	4
Gentleman in Glasgow.	Gentleman In Glasgow	4
Magenise, Daniel.	Magenise, Daniel	4
Wilson, W.	Wilson, W	4
Fitzgerald.	Fitzgerald	4
Kane, Lawrence.	Kane, Lawrence	4
Shepherd, T.	Shepherd, T	4
Wyatt, Charles.	Wyatt, Charles	4
Abreu de Galindo, Juan de.	Abreu De Galindo, Juan De	4
Smith, W.	Smith, W	4
Hancock, Thomas Gregory.	Hancock, Thomas Gregory	4
Noel, Nathaniel.	Noel, Nathaniel	4
Blackwell, Henry.	Blackwell, Henry	4
Dugud, William.	Dugud, William	4
Wragg, Jacob.	Wragg, Jacob	4
Tyrrell, Duke.	Tyrrell, Duke	4
Umfreville, Charles.	Umfreville, Charles	4
Sullivan, W. F.	Sullivan, W. F	4
Gray, Jeffery.	Gray, Jeffery	4
Asplin, Samuel.	Asplin, Samuel	4
Davey, Samuel.	Davey, Samuel	4
Harrold, E.	Harrold, E	4
Watson, Frederic.	Watson, Frederic	4
Blakie, N.	Blakie, N	4
Coope, Richard.	Coope, Richard	4
Stanley, Fr.	Stanley, Fr	4
Rothwell, J.	Rothwell, J	4
Hague, A.	Hague, A	4
Degravers, Peter.	Degravers, Peter	4
Barrett, Giles Linnett.	Barrett, Giles Linnett	4
Jesup, Edward.	Jesup, Edward	4
Logan, Maria.	Logan, Maria	4
Hoskins, Thomas.	Hoskins, Thomas	4
Tuke, John.	Tuke, John	4
Malcolm, William.	Malcolm, William	4
Brandon, Isaac.	Brandon, Isaac	4
Lee, Nathaniel.	Lee, Nathaniel	4
Pitkin, William.	Pitkin, William	4
Nowell, Charles.	Nowell, Charles	4
Nicholls, Thomas.	Nicholls, Thomas	4
Hallungius, Jan.	Hallungius, Jan	4
Foot, John.	Foot, John	4
Illidge, Samuel.	Illidge, Samuel	4
Corso, John.	Corso, John	4
Lyde, Edward.	Lyde, Edward	4
Harcourt, Simon Harcourt	Harcourt, Simon	4
Clerke, Samuel.	Clerke, Samuel	4
Mardeley, John.	Mardeley, John	4
Kayll, Robert.	Kayll, Robert	4
Symson, Andrew.	Symson, Andrew	4
Norden, John.	Norden, John	4
Stepney, William.	Stepney, William	4
Mounslowe, Alexander.	Mounslowe, Alexander	4
Watson, Robert.	Watson, Robert	4
[Guy, Robert	Guy, Robert	4
Blaxton, John.	Blaxton, John	4
Chub, William.	Chub, William	4
Bourman, Nicholas.	Bourman, Nicholas	4
Cipriano, Giovanni.	Cipriano, Giovanni	4
Dey, Richard.	Dey, Richard	4
Foxle, George.	Foxle, George	4
Jesus Christ.	Jesus Christ	4
Lily, William.	Lily, William	4
Markham, Gervase.	Markham, Gervase	4
Molyneux, Emery.	Molyneux, Emery	4
Ravisius, Joannes.	Ravisius, Joannes	4
Teramano, Pietro.	Teramano, Pietro	4
Williamson, Robert.	Williamson, Robert	4
Askham, Anthony.	Askham, Anthony	4
Tedder, William.	Tedder, William	4
Hubrigh, Joachim.	Hubrigh, Joachim	4
Camel, Thomas.	Camel, Thomas	4
Langhorne, Lancelot.	Langhorne, Lancelot	4
Fulwood, William.	Fulwood, William	4
Johnson, Ro.	Johnson, Ro	4
Perrin, J. P.	Perrin, J. P	4
Racster, John.	Racster, John	4
Freake, William.	Freake, William	4
Bate, John.	Bate, John	4
Grymeston, Elizabeth.	Grymeston, Elizabeth	4
Eliot, John.	Eliot, John	4
Church, Hen.	Church, Hen	4
Hartgill, George.	Hartgill, George	4
Boemus, Johannes.	Boemus, Johannes	4
Crompe, John.	Crompe, John	4
Rushworth, William.	Rushworth, William	4
Bruyn, Ambrosius de.	Bruyn, Ambrosius De	4
Primerose, David.	Primerose, David	4
Monro, Robert.	Monro, Robert	4
Masterson, Thomas.	Masterson, Thomas	4
Rouspeau, Yves.	Rouspeau, Yves	4
Dorrell, Hadrian.	Dorrell, Hadrian	4
Sabie, Francis.	Sabie, Francis	4
Trelcatius, Lucas.	Trelcatius, Lucas	4
Nicols, Thomas.	Nicols, Thomas	4
Albyn, Benjamin.	Albyn, Benjamin	4
Stringer, Nathaniell.	Stringer, Nathaniell	4
Hatt, Martha Arundel.	Hatt, Martha Arundel	4
Montagu, Ralph Montagu	Montagu, Ralph	4
Abudacnus, Josephus.	Abudacnus, Josephus	4
B., J.	B., J	4
[Bayly, Lewis, bishop]	Bayly, Lewis Bishop]	4
Covel, William.	Covel, William	4
Burges, Paul.	Burges, Paul	4
Corbet, Jeffrey.	Corbet, Jeffrey	4
[Crouch, Nathaniel]	Crouch, Nathaniel]	4
Garner, Robert.	Garner, Robert	4
Stephenson, N.	Stephenson, N	4
Blondeau, Peter.	Blondeau, Peter	4
Carte, John.	Carte, John	4
Cooper, C.	Cooper, C	4
Curate, Jacob.	Curate, Jacob	4
W., J.	W., J	4
Fancy, P.	Fancy, P	4
Farthing, John.	Farthing, John	4
Felton, Edmond.	Felton, Edmond	4
H., C.	H., C	4
