Name	Count
1800	10792
1795	9469
1790	8629
1798	7996
1796	7846
1799	7366
1794	7263
1797	7163
1793	7014
1792	6989
1791	5858
1780	5677
1785	5580
1775	5559
1788	5438
1789	5252
1787	4908
1786	4786
1770	4636
1784	4432
1760	4238
1774	4225
1750	4186
1783	4131
1776	4123
1642	4093
1777	4084
1779	3737
1782	3726
1773	3654
1778	3609
1765	3590
1781	3566
1710	3493
1768	3412
1772	3392
1769	3311
1766	3294
1767	3239
1771	3151
1660	3051
1761	2974
1755	2944
1689	2917
1700	2880
1756	2871
1762	2867
1715	2865
1764	2774
1720	2774
1763	2759
1714	2722
1690	2679
1757	2636
1745	2612
1753	2610
1740	2610
1759	2600
1730	2594
1711	2591
1758	2571
1712	2546
1695	2486
1749	2473
1701	2473
1748	2465
1648	2412
1725	2403
1754	2391
1751	2370
1680	2370
1735	2323
1716	2317
1713	2309
1739	2289
1705	2281
1685	2269
1747	2263
1702	2257
1727	2243
1688	2235
1746	2215
1721	2214
1741	2207
1736	2207
1742	2201
1733	2195
1707	2195
1732	2187
1681	2186
1641	2178
1717	2176
1709	2156
1728	2146
1726	2142
1643	2141
1752	2132
1704	2115
1708	2088
1719	2075
1718	2053
1743	2050
1682	2030
1744	2015
1729	2015
1722	2015
1731	2010
1659	1986
1696	1976
1734	1962
1706	1953
1703	1944
1647	1938
1737	1926
1683	1919
1684	1880
1724	1879
1738	1875
1698	1863
1691	1859
1699	1828
1679	1805
1697	1787
1723	1785
1649	1784
1692	1678
1693	1662
1661	1648
1694	1551
1650	1525
1687	1411
1646	1405
1670	1376
1644	1376
1653	1363
1674	1360
1678	1351
1675	1346
1662	1331
1645	1292
1663	1290
1655	1282
1654	1272
1658	1262
1672	1240
1657	1234
1686	1207
1656	1197
1652	1170
1677	1167
1673	1147
1676	1143
1651	1117
1671	1070
1665	988
1664	983
1640	867
1669	851
1668	804
1667	749
1635	733
1666	716
1630	708
1625	698
1638	681
1633	646
1631	646
1624	621
1639	619
1622	619
1620	608
1637	583
1634	583
1632	575
1623	574
1621	566
1615	550
1636	541
1618	541
1628	540
1613	520
1629	508
1619	504
1616	497
1627	479
1609	478
1614	466
1612	463
1607	456
1626	447
1603	439
1617	437
1604	429
1606	418
1611	415
1608	412
1610	411
1600	399
1605	383
1590	356
1602	336
1595	327
1585	325
1599	318
1596	314
1580	308
1592	304
1591	300
1598	298
1589	298
1581	292
1584	281
1597	280
1594	264
1579	263
1570	262
1548	262
1601	258
1583	257
1588	250
1587	245
1550	244
1586	236
1575	232
1578	216
1593	214
1582	211
1577	211
1555	198
1574	185
1556	181
1573	178
1576	174
1566	173
1572	171
1549	171
1553	169
1565	165
1560	164
1569	160
1567	156
1562	152
1571	151
1563	146
1561	144
1530	140
1554	139
1552	139
1551	134
1547	131
1538	131
1568	124
1546	123
1545	120
1559	115
1533	114
1525	114
1540	113
1520	112
1557	109
1534	108
1544	107
1510	107
1543	106
1531	106
1535	105
1558	102
1542	97
1528	95
1527	93
1564	89
1532	86
1536	83
1526	83
1539	82
1515	79
1537	77
1521	77
1529	71
1523	69
1518	69
1517	65
1505	63
1541	61
1508	61
1500	59
1509	57
1522	54
1519	53
1516	52
1511	44
1499	42
1496	42
1512	39
1524	38
1506	37
1514	35
1507	35
1513	34
1502	34
1497	32
1483	32
1498	29
1495	27
1504	25
1503	25
1494	23
156	22
1801	20
1490	20
1501	16
1477	16
1485	15
1480	15
1493	14
1492	14
1481	14
1805	12
1484	12
1803	9
1491	9
1489	9
1482	9
1820	8
1476	8
1487	7
1486	7
1479	7
1802	5
1	5
1488	4
700	3
7	3
6	3
554	3
4	3
3	3
1806	3
1478	3
0	3
689	2
654	2
653	2
642	2
5	2
1880	2
1866	2
1840	2
1824	2
1815	2
1810	2
17	2
169	2
16	2
1475	2
1474	2
14	2
82	1
8	1
792	1
696	1
695	1
691	1
687	1
682	1
671	1
664	1
661	1
660	1
658	1
655	1
641	1
63	1
62	1
610	1
596	1
562	1
560	1
546	1
53	1
42	1
361	1
26	1
23	1
2011	1
2010	1
2008	1
2006	1
20	1
1973	1
1914	1
1902	1
1900	1
19	1
1889	1
1888	1
1872	1
1851	1
1845	1
1844	1
1841	1
1839	1
1834	1
1826	1
1825	1
1823	1
1817	1
1816	1
1814	1
1813	1
1809	1
1807	1
1804	1
176	1
175	1
167	1
164	1
1473	1
1462	1
1456	1
1455	1
1441	1
1388	1
13	1
1289	1
1254	1
1181	1
1074	1
1000	1
10	1
